Company Code,Division,Division Description,Plant,Plant Name,Bill to State Name,Head Office,Invoice No.,Billing Type,Invoice Date,Tax Invoice No.,Accounting Doc No.,Bill to Party,Bill to Party Name,Bill to Party PAN,Bill to Party GST No,Bill To State Code,Bill To District,Ship To Party,Ship To Party Name,Ship To PAN,Ship To GST No,Ship To State Code,Ship To State Name,Ship To District,Ship To City,Pay To Party,Pay To Party Name,Material Group 1,Material Group 1 Des,Item Code,Item Description,HSN Code,Batch Number,Sale Unit (UOM),Batch Quantity,Free/Sale,Mfg. Date,Exp Date,Exchange Rate,MRP,PTS Rate,PTS Value,Discount %,Discount Amount,Net Amount,Plate Charges,Freight,Taxable Amount,IGST Rate,IGST Amount,CGST Rate,CGST Amount,SGST Rate,SGST Amount,Total Amt After Tax,TCS Base,TCS Amount,Round Off,Grand Total,Party Order No,Party Order Date,Vehicle No,LR No,Transporter Name,Payment Term,No of Boxes,Gross Weight of Prod,Distribution Channel,Sales Office,Sales Office Descrip,Sales Group,Sales Group Descript,Material Group,Material Group Descr,IRN No,Acknowledgement No,Eway Bill No,Shipment No.,Shipment Cost,Freight Amount,Service Entry Sheet,Freight PO NO
3000,01,Pharma Product,3301,C&F- SB DISTRIBUTORS,Delhi,,0090021033,ZDOM,30-10-2023,DI2330900216,90001615,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,NEW DELHI WEST,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,Delhi,NEW DELHI WEST,WEST DELHI,10000591,TRIVENI MEDI PHARMA,002,Generic,1400002355,PARANIR 650 TABLET (20X10),30049099,CACI111006,STP,5.000,Sales,30.11.2022,30.10.2024,1.00,20.60,186.00,930,31.46,292.60,637.34,0.00,0.00,637.34,12.00,76.49,0.00,0.00,0.00,0.00,713.89,713.89,0.71,-0.06,714.54,TEST,30-10-2023,,,,Payment Within 60 Days,0,0.000,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3301,C&F- SB DISTRIBUTORS,Delhi,,0090021034,ZDOM,30-10-2023,DI2330900217,90001616,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,NEW DELHI WEST,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,Delhi,NEW DELHI WEST,WEST DELHI,10000591,TRIVENI MEDI PHARMA,002,Generic,1400002353,PARANIR 500 TABLET (50X10),30049099,CPC105003,STP,10.000,Sales,01.04.2022,01.04.2024,1.00,10.10,280.00,2800,23.25,651.00,"2,148.71",0.00,0.00,"2,148.71",12.00,257.88,0.00,0.00,0.00,0.00,"2,406.88","2,406.88",2.41,-0.29,"2,409.00",TEST1,30-10-2023,,,,Payment Within 60 Days,0,87.500,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3301,C&F- SB DISTRIBUTORS,Delhi,,0090021035,ZDOM,30-10-2023,DI2330900218,90001617,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,NEW DELHI WEST,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,Delhi,NEW DELHI WEST,WEST DELHI,10000591,TRIVENI MEDI PHARMA,002,Generic,1400002355,PARANIR 650 TABLET (20X10),30049099,CACI111006,STP,7.000,Sales,30.11.2022,30.10.2024,1.00,20.60,186.00,1302,31.46,409.64,891.92,0.00,0.00,891.92,12.00,107.08,0.00,0.00,0.00,0.00,999.44,999.44,1.00,-0.44,"1,000.00",TEST1,,,,,Payment Within 60 Days,0,80.710,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3301,C&F- SB DISTRIBUTORS,Delhi,,0090021036,ZDOM,31-10-2023,DI2330900219,90001618,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,NEW DELHI WEST,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,Delhi,NEW DELHI WEST,WEST DELHI,10000591,TRIVENI MEDI PHARMA,002,Generic,1400002355,PARANIR 650 TABLET (20X10),30049099,CACI111006,STP,7.000,Sales,30.11.2022,30.10.2024,1.00,20.60,186.00,1302,31.46,409.64,891.92,0.00,0.00,891.92,12.00,107.08,0.00,0.00,0.00,0.00,999.44,999.44,1.00,-0.44,"1,000.00",TEST1,30-10-2023,,,,Payment Within 60 Days,0,80.710,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3301,C&F- SB DISTRIBUTORS,Delhi,,0083000423,S1,30-10-2023,DI2330900212,100005250,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,NEW DELHI WEST,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,Delhi,NEW DELHI WEST,WEST DELHI,10000591,TRIVENI MEDI PHARMA,002,Generic,1400002353,PARANIR 500 TABLET (50X10),30049099,CPC105003,STP,10.000,Sales,01.04.2022,01.04.2024,1.00,10.10,280.00,2800,23.25,-651.00,"-2,149.08",0.00,0.00,"-2,149.08",12.00,-257.88,0.00,0.00,0.00,0.00,"-2,406.88","2,406.88",-2.41,0.08,"-2,409.37",TEST,30-10-2023,,,,Payment Within 60 Days,0,145.150,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3301,C&F- SB DISTRIBUTORS,Delhi,,0083000414,S1,30-10-2023,DI2330900211,100005241,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,NEW DELHI WEST,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,Delhi,NEW DELHI WEST,WEST DELHI,10000591,TRIVENI MEDI PHARMA,002,Generic,1400002355,PARANIR 650 TABLET (20X10),30049099,CACI111006,STP,5.000,Sales,30.11.2022,30.10.2024,1.00,20.60,186.00,930,31.46,-292.60,-637.43,0.00,0.00,-637.43,12.00,-76.49,0.00,0.00,0.00,0.00,-713.89,713.89,-0.71,0.03,-714.63,TEST,30-10-2023,,,,Payment Within 60 Days,0,0.000,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3301,C&F- SB DISTRIBUTORS,Delhi,,0083000414,S1,30-10-2023,DI2330900211,100005241,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,NEW DELHI WEST,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,Delhi,NEW DELHI WEST,WEST DELHI,10000591,TRIVENI MEDI PHARMA,002,Generic,1400002353,PARANIR 500 TABLET (50X10),30049099,CPC105003,STP,10.000,Sales,01.04.2022,01.04.2024,1.00,10.10,280.00,2800,23.25,-651.00,"-2,149.08",0.00,0.00,"-2,149.08",12.00,-257.88,0.00,0.00,0.00,0.00,"-2,406.88","2,406.88",-2.41,0.08,"-2,409.37",TEST,30-10-2023,,,,Payment Within 60 Days,0,145.150,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3301,C&F- SB DISTRIBUTORS,Delhi,,0083000413,S1,30-10-2023,DI2330900210,100005240,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,NEW DELHI WEST,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,Delhi,NEW DELHI WEST,WEST DELHI,10000591,TRIVENI MEDI PHARMA,002,Generic,1400002355,PARANIR 650 TABLET (20X10),30049099,CACI111006,STP,5.000,Sales,30.11.2022,30.10.2024,1.00,20.60,186.00,930,31.46,-292.60,-637.43,0.00,0.00,-637.43,12.00,-76.49,0.00,0.00,0.00,0.00,-713.89,713.89,-0.71,0.03,-714.63,TEST,30-10-2023,,,,Payment Within 60 Days,0,0.000,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3301,C&F- SB DISTRIBUTORS,Delhi,,0083000413,S1,30-10-2023,DI2330900210,100005240,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,NEW DELHI WEST,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,Delhi,NEW DELHI WEST,WEST DELHI,10000591,TRIVENI MEDI PHARMA,002,Generic,1400002353,PARANIR 500 TABLET (50X10),30049099,CPC105003,STP,10.000,Sales,01.04.2022,01.04.2024,1.00,10.10,280.00,2800,23.25,-651.00,"-2,149.08",0.00,0.00,"-2,149.08",12.00,-257.88,0.00,0.00,0.00,0.00,"-2,406.88","2,406.88",-2.41,0.08,"-2,409.37",TEST,30-10-2023,,,,Payment Within 60 Days,0,145.150,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3301,C&F- SB DISTRIBUTORS,Delhi,,0090021037,ZDOM,31-10-2023,DI2330900220,90001619,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,NEW DELHI WEST,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,Delhi,NEW DELHI WEST,WEST DELHI,10000591,TRIVENI MEDI PHARMA,002,Generic,1400002353,PARANIR 500 TABLET (50X10),30049099,CPC105003,STP,6.000,Sales,01.04.2022,01.04.2024,1.00,10.10,280.00,1680,23.25,390.60,"1,289.44",0.00,0.00,"1,289.44",12.00,154.73,0.00,0.00,0.00,0.00,"1,444.13","1,444.13",1.44,0.04,"1,445.61",TEST3,30-10-2023,,,,Payment Within 60 Days,0,144.740,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3301,C&F- SB DISTRIBUTORS,Delhi,,0090021037,ZDOM,31-10-2023,DI2330900220,90001619,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,NEW DELHI WEST,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,Delhi,NEW DELHI WEST,WEST DELHI,10000591,TRIVENI MEDI PHARMA,002,Generic,1400002355,PARANIR 650 TABLET (20X10),30049099,CACI111006,STP,8.000,Sales,30.11.2022,30.10.2024,1.00,20.60,186.00,1488,31.46,468.16,"1,019.87",0.00,0.00,"1,019.87",12.00,122.38,0.00,0.00,0.00,0.00,"1,142.22","1,142.22",1.14,0.03,"1,143.39",TEST3,30-10-2023,,,,Payment Within 60 Days,0,0.000,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3301,C&F- SB DISTRIBUTORS,Delhi,,0083000412,S1,30-10-2023,DI2330900209,100005239,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,NEW DELHI WEST,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,Delhi,NEW DELHI WEST,WEST DELHI,10000591,TRIVENI MEDI PHARMA,002,Generic,1400002355,PARANIR 650 TABLET (20X10),30049099,CACI111006,STP,5.000,Sales,30.11.2022,30.10.2024,1.00,20.60,186.00,930,31.46,-292.60,-637.43,0.00,0.00,-637.43,12.00,-76.49,0.00,0.00,0.00,0.00,-713.89,713.89,-0.71,0.03,-714.63,TEST,30-10-2023,,,,Payment Within 60 Days,0,0.000,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3301,C&F- SB DISTRIBUTORS,Delhi,,0083000412,S1,30-10-2023,DI2330900209,100005239,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,NEW DELHI WEST,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,Delhi,NEW DELHI WEST,WEST DELHI,10000591,TRIVENI MEDI PHARMA,002,Generic,1400002353,PARANIR 500 TABLET (50X10),30049099,CPC105003,STP,10.000,Sales,01.04.2022,01.04.2024,1.00,10.10,280.00,2800,23.25,-651.00,"-2,149.08",0.00,0.00,"-2,149.08",12.00,-257.88,0.00,0.00,0.00,0.00,"-2,406.88","2,406.88",-2.41,0.08,"-2,409.37",TEST,30-10-2023,,,,Payment Within 60 Days,0,145.150,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3301,C&F- SB DISTRIBUTORS,Delhi,,0083000411,S1,30-10-2023,DI2330900207,100005238,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,NEW DELHI WEST,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,Delhi,NEW DELHI WEST,WEST DELHI,10000591,TRIVENI MEDI PHARMA,002,Generic,1400002355,PARANIR 650 TABLET (20X10),30049099,CACI111006,STP,5.000,Sales,30.11.2022,30.10.2024,1.00,20.60,186.00,930,31.46,-292.60,-637.43,0.00,0.00,-637.43,12.00,-76.49,0.00,0.00,0.00,0.00,-713.89,713.89,-0.71,0.03,-714.63,TEST,30-10-2023,,,,Payment Within 60 Days,0,0.000,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3301,C&F- SB DISTRIBUTORS,Delhi,,0083000411,S1,30-10-2023,DI2330900207,100005238,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,NEW DELHI WEST,10000591,TRIVENI MEDI PHARMA,AAQFT7289N,07AAQFT7289N1ZZ,07,Delhi,NEW DELHI WEST,WEST DELHI,10000591,TRIVENI MEDI PHARMA,002,Generic,1400002353,PARANIR 500 TABLET (50X10),30049099,CPC105003,STP,10.000,Sales,01.04.2022,01.04.2024,1.00,10.10,280.00,2800,23.25,-651.00,"-2,149.08",0.00,0.00,"-2,149.08",12.00,-257.88,0.00,0.00,0.00,0.00,"-2,406.88","2,406.88",-2.41,0.08,"-2,409.37",TEST,30-10-2023,,,,Payment Within 60 Days,0,145.150,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3301,C&F- SB DISTRIBUTORS,Jharkhand,,0083000402,S1,06-10-2023,DI2330900194,,10003013,RAY SURGICAL HOUSE,BBFPR6259B,20BBFPR6259B1ZX,20,DEOGHAR,10003013,RAY SURGICAL HOUSE,BBFPR6259B,20BBFPR6259B1ZX,20,Jharkhand,DEOGHAR,DEOGHAR,10003013,RAY SURGICAL HOUSE,002,Generic,1400002353,PARANIR 500 TABLET (50X10),30049099,CPC303001,STP,7.000,Sales,01.03.2023,28.02.2026,1.00,11.30,280.00,1960,12.14,-238.00,"-1,722.14",0.00,0.00,"-1,722.14",12.00,-206.64,12.00,-206.64,0.00,0.00,"-2,135.28","2,135.28",0.00,0.14,"-2,135.42",TEST_KYK,06-10-2023,,,,Cash on Delivery,0,0.000,10,,,,,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3301,C&F- SB DISTRIBUTORS,Jharkhand,,0083000402,S1,06-10-2023,DI2330900194,,10003013,RAY SURGICAL HOUSE,BBFPR6259B,20BBFPR6259B1ZX,20,DEOGHAR,10003013,RAY SURGICAL HOUSE,BBFPR6259B,20BBFPR6259B1ZX,20,Jharkhand,DEOGHAR,DEOGHAR,10003013,RAY SURGICAL HOUSE,002,Generic,1400002355,PARANIR 650 TABLET (20X10),30049099,CACI111006,STP,3.000,Sales,30.11.2022,30.10.2024,1.00,20.60,186.00,558,10.75,-60.00,-498.04,0.00,0.00,-498.04,12.00,-59.76,12.00,-59.76,0.00,0.00,-617.52,617.52,0.00,0.04,-617.56,TEST_KYK,06-10-2023,,,,Cash on Delivery,0,0.000,10,,,,,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3301,C&F- SB DISTRIBUTORS,Jharkhand,,0083000402,S1,06-10-2023,DI2330900194,,10003013,RAY SURGICAL HOUSE,BBFPR6259B,20BBFPR6259B1ZX,20,DEOGHAR,10003013,RAY SURGICAL HOUSE,BBFPR6259B,20BBFPR6259B1ZX,20,Jharkhand,DEOGHAR,DEOGHAR,10003013,RAY SURGICAL HOUSE,002,Generic,1400002354,PARANIR 60ML SYRUP,30049099,CPS211006,EA,5.000,Sales,01.11.2022,31.10.2024,1.00,25.50,43.00,215,5.00,-10.75,-204.27,0.00,0.00,-204.27,12.00,-24.51,12.00,-24.51,0.00,0.00,-253.27,253.27,0.00,0.02,-253.29,TEST_KYK,06-10-2023,,,,Cash on Delivery,0,0.000,10,,,,,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3301,C&F- SB DISTRIBUTORS,Jharkhand,,0083000402,S1,06-10-2023,DI2330900194,,10003013,RAY SURGICAL HOUSE,BBFPR6259B,20BBFPR6259B1ZX,20,DEOGHAR,10003013,RAY SURGICAL HOUSE,BBFPR6259B,20BBFPR6259B1ZX,20,Jharkhand,DEOGHAR,DEOGHAR,10003013,RAY SURGICAL HOUSE,002,Generic,1400002353,PARANIR 500 TABLET (50X10),30049099,CPC303001,STP,3.000,Sales,01.03.2023,28.02.2026,1.00,11.30,280.00,840,18.57,-156.00,-684.06,0.00,0.00,-684.06,12.00,-82.08,12.00,-82.08,0.00,0.00,-848.16,848.16,0.00,0.06,-848.22,TEST_KYK,06-10-2023,,,,Cash on Delivery,0,0.000,10,,,,,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3301,C&F- SB DISTRIBUTORS,Jharkhand,,0083000402,S1,06-10-2023,DI2330900194,,10003013,RAY SURGICAL HOUSE,BBFPR6259B,20BBFPR6259B1ZX,20,DEOGHAR,10003013,RAY SURGICAL HOUSE,BBFPR6259B,20BBFPR6259B1ZX,20,Jharkhand,DEOGHAR,DEOGHAR,10003013,RAY SURGICAL HOUSE,002,Generic,1400002355,PARANIR 650 TABLET (20X10),30049099,CACI111006,STP,8.000,Sales,30.11.2022,30.10.2024,1.00,20.60,186.00,1488,15.75,-234.40,"-1,253.70",0.00,0.00,"-1,253.70",12.00,-150.43,12.00,-150.43,0.00,0.00,"-1,554.46","1,554.46",0.00,0.10,"-1,554.56",TEST_KYK,06-10-2023,,,,Cash on Delivery,0,0.000,10,,,,,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3301,C&F- SB DISTRIBUTORS,Jharkhand,,0083000402,S1,06-10-2023,DI2330900194,,10003013,RAY SURGICAL HOUSE,BBFPR6259B,20BBFPR6259B1ZX,20,DEOGHAR,10003013,RAY SURGICAL HOUSE,BBFPR6259B,20BBFPR6259B1ZX,20,Jharkhand,DEOGHAR,DEOGHAR,10003013,RAY SURGICAL HOUSE,002,Generic,1400002354,PARANIR 60ML SYRUP,30049099,CPS211006,EA,2.000,Sales,01.11.2022,31.10.2024,1.00,25.50,43.00,86,11.98,-10.30,-75.71,0.00,0.00,-75.71,12.00,-9.08,12.00,-9.08,0.00,0.00,-93.86,93.86,0.00,0.01,-93.87,TEST_KYK,06-10-2023,,,,Cash on Delivery,0,0.000,10,,,,,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3301,C&F- SB DISTRIBUTORS,Jharkhand,,0083000402,S1,06-10-2023,DI2330900194,,10003013,RAY SURGICAL HOUSE,BBFPR6259B,20BBFPR6259B1ZX,20,DEOGHAR,10003013,RAY SURGICAL HOUSE,BBFPR6259B,20BBFPR6259B1ZX,20,Jharkhand,DEOGHAR,DEOGHAR,10003013,RAY SURGICAL HOUSE,002,Generic,1400002353,PARANIR 500 TABLET (50X10),30049099,CPC303001,STP,2.000,Sales,01.03.2023,28.02.2026,1.00,11.30,280.00,560,11.43,-64.00,-496.04,0.00,0.00,-496.04,12.00,-59.52,12.00,-59.52,0.00,0.00,-615.04,615.04,0.00,0.04,-615.08,TEST_KYK,06-10-2023,,,,Cash on Delivery,0,848.880,10,,,,,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3303,C&F-TRADEX INDORE,Madhya Pradesh,,0090021103,ZDOM,24-11-2023,DI2332300275,90001658,10008725,TRADEX,AELPS9556A,23AELPS9556A1ZB,23,INDORE,10008725,TRADEX,AELPS9556A,23AELPS9556A1ZB,23,Madhya Pradesh,INDORE,INDORE,10008725,TRADEX,002,Generic,1400000271,ASHYCLOFLAM MR TABLET (ALU ALU) (20X10),30049069,CAPC302001,STP,100.000,Sales,01.02.2023,31.01.2025,1.00,96.00,13.50,1350,0.00,0.00,"1,350.01",0.00,0.00,"1,350.01",0.00,0.00,6.00,81.00,6.00,81.00,"1,512.00",0.00,0.00,0.01,"1,512.01",Testing 360 days exp,24-11-2023,,,,Payment Within 60 Days,0,0.000,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3303,C&F-TRADEX INDORE,Madhya Pradesh,,0090021103,ZDOM,24-11-2023,DI2332300275,90001658,10008725,TRADEX,AELPS9556A,23AELPS9556A1ZB,23,INDORE,10008725,TRADEX,AELPS9556A,23AELPS9556A1ZB,23,Madhya Pradesh,INDORE,INDORE,10008725,TRADEX,002,Generic,1400000062,AISHLOP-2MG TABS (BULK-PACK 4000),30049099,AT2009,PAC,56.000,Sales,01.01.2022,01.12.2023,1.00,125.00,8.41,470.96,0.00,0.00,470.96,0.00,0.00,470.96,0.00,0.00,6.00,28.26,6.00,28.26,527.48,0.00,0.00,0.00,527.48,Testing 360 days exp,24-11-2023,,,,Payment Within 60 Days,0,0.000,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3303,C&F-TRADEX INDORE,Madhya Pradesh,,0090021103,ZDOM,24-11-2023,DI2332300275,90001658,10008725,TRADEX,AELPS9556A,23AELPS9556A1ZB,23,INDORE,10008725,TRADEX,AELPS9556A,23AELPS9556A1ZB,23,Madhya Pradesh,INDORE,INDORE,10008725,TRADEX,002,Generic,1400000177,AMLODIP AT TABLET (20X10),30049079,CAMA302001,STP,10.000,Sales,01.02.2023,31.01.2025,1.00,49.00,8.00,80,0.00,0.00,80.00,0.00,0.00,80.00,0.00,0.00,6.00,4.80,6.00,4.80,89.60,0.00,0.00,0.00,89.60,Testing 360 days exp,24-11-2023,,,,Payment Within 60 Days,0,0.000,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3303,C&F-TRADEX INDORE,Madhya Pradesh,,0090021103,ZDOM,24-11-2023,DI2332300275,90001658,10008725,TRADEX,AELPS9556A,23AELPS9556A1ZB,23,INDORE,10008725,TRADEX,AELPS9556A,23AELPS9556A1ZB,23,Madhya Pradesh,INDORE,INDORE,10008725,TRADEX,002,Generic,1400000229,ASHDRYL SF 100ML,30049099,CJR210002,EA,100.000,Sales,30.09.2023,31.08.2025,1.00,50.00,8.00,800,0.00,0.00,800.01,0.00,0.00,800.01,0.00,0.00,6.00,48.00,6.00,48.00,896.00,0.00,0.00,0.01,896.01,Testing 360 days exp,24-11-2023,,,,Payment Within 60 Days,0,0.000,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3303,C&F-TRADEX INDORE,Madhya Pradesh,,0090021103,ZDOM,24-11-2023,DI2332300275,90001658,10008725,TRADEX,AELPS9556A,23AELPS9556A1ZB,23,INDORE,10008725,TRADEX,AELPS9556A,23AELPS9556A1ZB,23,Madhya Pradesh,INDORE,INDORE,10008725,TRADEX,002,Generic,1400000288,ASHZOLID TABLET (`1X6),30049099,CAPN304001,STP,10.000,Sales,01.04.2023,31.03.2025,1.00,213.76,5.62,56.2,0.00,0.00,56.20,0.00,0.00,56.20,0.00,0.00,6.00,3.37,6.00,3.37,62.94,0.00,0.00,0.00,62.94,Testing 360 days exp,24-11-2023,,,,Payment Within 60 Days,0,0.000,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3303,C&F-TRADEX INDORE,Madhya Pradesh,,0090021103,ZDOM,24-11-2023,DI2332300275,90001658,10008725,TRADEX,AELPS9556A,23AELPS9556A1ZB,23,INDORE,10008725,TRADEX,AELPS9556A,23AELPS9556A1ZB,23,Madhya Pradesh,INDORE,INDORE,10008725,TRADEX,002,Generic,1400000057,AISHCAL B12 SUSPENSION 225ML,30049099,CBIN210001,EA,100.000,Sales,31.10.2022,31.03.2024,1.00,160.00,29.21,2921,0.00,0.00,"2,921.02",0.00,0.00,"2,921.02",0.00,0.00,6.00,175.26,6.00,175.26,"3,271.52",0.00,0.00,0.02,"3,271.54",Testing 360 days exp,24-11-2023,,,,Payment Within 60 Days,0,0.000,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3303,C&F-TRADEX INDORE,Madhya Pradesh,,0090021103,ZDOM,24-11-2023,DI2332300275,90001658,10008725,TRADEX,AELPS9556A,23AELPS9556A1ZB,23,INDORE,10008725,TRADEX,AELPS9556A,23AELPS9556A1ZB,23,Madhya Pradesh,INDORE,INDORE,10008725,TRADEX,002,Generic,1400000005,AB DOLE SYRUP 10ML,30049099,CABZ303001,EA,10.000,Sales,01.03.2023,29.02.2024,1.00,19.80,7.18,71.8,0.00,0.00,71.80,0.00,0.00,71.80,0.00,0.00,6.00,4.31,6.00,4.31,80.42,0.00,0.00,0.00,80.42,Testing 360 days exp,24-11-2023,,,,Payment Within 60 Days,111,18.105,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3303,C&F-TRADEX INDORE,Madhya Pradesh,,0090021291,ZDOM,23-12-2023,DI2332300276,90001720,10008850,U.S.PHARMA,ADQPJ0416J,23ADQPJ0416J1ZP,23,,10008850,U.S.PHARMA,ADQPJ0416J,23ADQPJ0416J1ZP,23,Madhya Pradesh,,GWALIOR,10008850,U.S.PHARMA,002,Generic,1400002061,OFLONIR 200 (ALU ALU) TABLET (20X10),30049099,COF212013,STP,10.000,Sales,01.12.2022,01.11.2025,1.00,60.00,59.00,590,0.00,0.00,590.20,0.00,0.00,590.20,0.00,0.00,6.00,35.40,6.00,35.40,660.80,660.80,0.00,0.20,661.00,TEST_KYK,15-12-2023,,,,Payment Within 30 Days,0,57.900,10,O001,Mumbai Sales Office,G06,Generic HOD,002,Generic,,,,,,0.00,,
3000,01,Pharma Product,3303,C&F-TRADEX INDORE,Madhya Pradesh,,0083000434,S1,24-11-2023,DI2332300275,100005259,10008725,TRADEX,AELPS9556A,23AELPS9556A1ZB,23,INDORE,10008725,TRADEX,AELPS9556A,23AELPS9556A1ZB,23,Madhya Pradesh,INDORE,INDORE,10008725,TRADEX,002,Generic,1400000005,AB DOLE SYRUP 10ML,30049099,CABZ303001,EA,10.000,Sales,01.03.2023,29.02.2024,1.00,19.80,7.18,71.8,0.00,0.00,-71.80,0.00,0.00,-71.80,0.00,0.00,6.00,-4.31,6.00,-4.31,-80.42,0.00,0.00,0.00,-80.42,Testing 360 days exp,24-11-2023,,,,Payment Within 60 Days,111,18.105,10,O003,Zirakpur Sales Ofc,G06,Generic HOD,002,Generic,,,,,,0.00,,
