Customer Code,Customer Name,Customer Group,Profit Center,Billing Document,Billing Type,Invoice Date,Reference No.,Reference Date,Document No.,Document Type,Balanace Due,Due Date,Due Days,Not Due,Doubtful Debt,Legal,Sales Group,Sales Organization,Division,Above 180 Days,000to30Days,31to60Days,61to90Days,91to120Days,121to150Days,151to180Days,Written Off
0010008572,SIVAM REMEDIES PRIVATE LIMITED,CC,0000001200,0090019200,ZRCN,06-07-2023,CN2310300090,06-07-2023,0090002248,RV,"-6,38,939.00",06-07-2023,212,0.00,"-6,38,939.00",,G08,1000,01,"-6,38,939.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008572,SIVAM REMEDIES PRIVATE LIMITED,CC,0000001200,0090019201,ZRCN,06-07-2023,CN2310300091,06-07-2023,0090002249,RV,"-2,15,909.00",06-07-2023,212,0.00,"-2,15,909.00",,G08,1000,01,"-2,15,909.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008421,SRISHTY MEDICAL & SURGICAL AGENCY,CC,0000001200,0090019213,ZRCN,12-07-2023,CN2311000069,12-07-2023,0090002259,RV,"-4,516.00",12-07-2023,206,0.00,"-4,516.00",,G09,1000,01,"-4,516.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008465,MAA AMBEY MEDICAL AND SURGICAL,CC,0000001200,0090019214,ZRCN,12-07-2023,CN2311000070,12-07-2023,0090002260,RV,"-3,136.00",12-07-2023,206,0.00,"-3,136.00",,G09,1000,01,"-3,136.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001301,Aishwarya Healthcare,,0000001200,0090019244,ZST2,13-07-2023,DI2310300216,13-07-2023,0090002284,RV,"11,60,568.00",13-07-2023,205,0.00,"11,60,568.00",,,1000,01,"11,60,568.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004814,KRISHNA SURGICAL EMPORIUM,CC,0000001200,0090019247,ZDOM,13-07-2023,DI2310300217,13-07-2023,0090002286,RV,"2,61,660.00",13-07-2023,205,0.00,"2,61,660.00",,G08,1000,01,"2,61,660.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004630,MED SAFE SURGICAL,CC,0000001200,0090019253,ZDOM,13-07-2023,DI2310300218,13-07-2023,0090002290,RV,"58,021.00",13-07-2023,205,0.00,"58,021.00",,G08,1000,01,"58,021.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001306,AISHWARYA HEALTHCARE-GUWAHATI,,0000001200,0090019256,ZST2,13-07-2023,DI2310300220,13-07-2023,0090002292,RV,"3,36,125.00",13-07-2023,205,0.00,"3,36,125.00",,,1000,01,"3,36,125.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001305,AISHWARYA HEALTHCARE,,0000001200,0090019257,ZST2,13-07-2023,DI2310300221,13-07-2023,0090002293,RV,"9,71,392.00",13-07-2023,205,0.00,"9,71,392.00",,,1000,01,"9,71,392.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001302,Aishwarya Healthcare,,0000001200,0090019259,ZST2,13-07-2023,DI2310300223,13-07-2023,0090002295,RV,"10,03,661.00",13-07-2023,205,0.00,"10,03,661.00",,,1000,01,"10,03,661.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001301,Aishwarya Healthcare,,0000001200,0090019260,ZST2,13-07-2023,DI2310300224,13-07-2023,0090002296,RV,"10,15,897.00",13-07-2023,205,0.00,"10,15,897.00",,,1000,01,"10,15,897.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001302,Aishwarya Healthcare,,0000001200,0090019277,ZST2,14-07-2023,DI2310300226,14-07-2023,0090002303,RV,"1,42,590.00",14-07-2023,204,0.00,"1,42,590.00",,,1000,01,"1,42,590.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001304,AISHWARYA HEALTHCARE,,0000001200,0090019278,ZST2,14-07-2023,DI2310300227,14-07-2023,0090002304,RV,"4,26,879.00",14-07-2023,204,0.00,"4,26,879.00",,,1000,01,"4,26,879.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008572,SIVAM REMEDIES PRIVATE LIMITED,CC,0000001200,0090019301,ZRCN,14-07-2023,CN2310300092,14-07-2023,0090002312,RV,"-6,776.00",14-07-2023,204,0.00,"-6,776.00",,G08,1000,01,"-6,776.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008572,SIVAM REMEDIES PRIVATE LIMITED,CC,0000001200,0090019334,ZCNI,14-07-2023,CN2310300093,14-07-2023,0090002494,RV,"-22,176.00",14-07-2023,204,0.00,"-22,176.00",,G08,1000,01,"-22,176.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001302,Aishwarya Healthcare,,0000001200,0090019347,ZST2,15-07-2023,DI2310300228,15-07-2023,0090002321,RV,"21,24,935.00",15-07-2023,203,0.00,"21,24,935.00",,,1000,01,"21,24,935.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008717,JAYRANJEET ENTERPRISES,CC,0000001200,0090019349,ZRCN,15-07-2023,CN2310300094,15-07-2023,0090002323,RV,"-9,702.00",15-07-2023,203,0.00,"-9,702.00",,G08,1000,01,"-9,702.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008717,JAYRANJEET ENTERPRISES,CC,0000001200,0090019350,ZRCN,15-07-2023,CN2310300095,15-07-2023,0090002324,RV,"-38,531.00",15-07-2023,203,0.00,"-38,531.00",,G08,1000,01,"-38,531.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004645,MEDICARE PHARMA,CC,0000001200,0090019436,ZRCN,18-07-2023,CN2310300096,18-07-2023,0090002353,RV,"-19,143.00",18-07-2023,200,0.00,"-19,143.00",,G08,1000,01,"-19,143.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010003849,OM SAI ENTERPRISERS,CC,0000001200,0090019466,ZRCN,18-07-2023,CN2310300097,18-07-2023,0090002361,RV,"-61,702.00",18-07-2023,200,0.00,"-61,702.00",,G09,1000,01,"-61,702.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010003849,OM SAI ENTERPRISERS,CC,0000001200,0090019473,ZRCN,18-07-2023,CN2310300098,18-07-2023,0090002364,RV,"-45,724.00",18-07-2023,200,0.00,"-45,724.00",,G09,1000,01,"-45,724.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001305,AISHWARYA HEALTHCARE,,0000001200,0090019476,ZST2,18-07-2023,DI2310300229,18-07-2023,0090002367,RV,"2,94,186.00",18-07-2023,200,0.00,"2,94,186.00",,,1000,01,"2,94,186.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008703,SAMVED MEDI CHANNEL,CC,0000001200,0090019550,ZRCN,19-07-2023,CN2310300099,19-07-2023,0090002393,RV,"-71,736.00",19-07-2023,199,0.00,"-71,736.00",,G08,1000,01,"-71,736.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008703,SAMVED MEDI CHANNEL,CC,0000001200,0090019551,ZRCN,19-07-2023,CN2310300100,19-07-2023,0090002394,RV,"-2,70,928.00",19-07-2023,199,0.00,"-2,70,928.00",,G08,1000,01,"-2,70,928.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008703,SAMVED MEDI CHANNEL,CC,0000001200,0090019552,ZRCN,19-07-2023,CN2310300101,19-07-2023,0090002395,RV,"-1,90,400.00",19-07-2023,199,0.00,"-1,90,400.00",,G08,1000,01,"-1,90,400.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008703,SAMVED MEDI CHANNEL,CC,0000001200,0090019553,ZRCN,19-07-2023,CN2310300102,19-07-2023,0090002396,RV,"-87,192.00",19-07-2023,199,0.00,"-87,192.00",,G08,1000,01,"-87,192.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008668,TECHNO HEALTH CARE,CC,0000001200,0090019604,ZCNI,21-07-2023,CN2310300103,21-07-2023,0090002418,RV,"-46,158.00",21-07-2023,197,0.00,"-46,158.00",,G08,1000,01,"-46,158.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008833,SUN TRADER,Et,0000001200,0090019626,ZDOM,21-07-2023,DI2310300231,21-07-2023,0090002425,RV,"19,993.00",21-07-2023,197,0.00,"19,993.00",,G09,1000,01,"19,993.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008703,SAMVED MEDI CHANNEL,CC,0000001200,0090019657,ZCNI,22-07-2023,CN2310300104,22-07-2023,0090002438,RV,"-4,704.00",22-07-2023,196,0.00,"-4,704.00",,G08,1000,01,"-4,704.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010004630,MED SAFE SURGICAL,CC,0000001200,0090019658,ZCNI,22-07-2023,CN2310300105,22-07-2023,0090002439,RV,"-2,828.00",22-07-2023,196,0.00,"-2,828.00",,G08,1000,01,"-2,828.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008753,MERWYN HEALTHCARE LLP,CC,0000001200,0090019664,ZRCN,22-07-2023,CN2310300106,22-07-2023,0090002442,RV,"-4,032.00",22-07-2023,196,0.00,"-4,032.00",,G08,1000,01,"-4,032.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008753,MERWYN HEALTHCARE LLP,CC,0000001200,0090019665,ZRCN,22-07-2023,CN2310300107,22-07-2023,0090002443,RV,"-16,948.00",22-07-2023,196,0.00,"-16,948.00",,G08,1000,01,"-16,948.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008639,TNT PHARMACEUTICALS,CC,0000001200,0090019710,ZRCN,24-07-2023,CN2310300108,24-07-2023,0090002456,RV,"-1,197.00",24-07-2023,194,0.00,"-1,197.00",,G08,1000,01,"-1,197.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010005907,GANDHI BROTHERS,CC,0000001200,0090019719,ZRCN,24-07-2023,CN2310300109,24-07-2023,0090002459,RV,"-1,91,220.00",24-07-2023,194,0.00,"-1,91,220.00",,G08,1000,01,"-1,91,220.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001301,Aishwarya Healthcare,,0000001200,0090019720,ZST2,24-07-2023,DI2310300232,24-07-2023,0090002460,RV,"3,99,168.00",24-07-2023,194,0.00,"3,99,168.00",,,1000,01,"3,99,168.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001302,Aishwarya Healthcare,,0000001200,0090019721,ZST2,24-07-2023,DI2310300233,24-07-2023,0090002461,RV,"2,08,656.00",24-07-2023,194,0.00,"2,08,656.00",,,1000,01,"2,08,656.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001304,AISHWARYA HEALTHCARE,,0000001200,0090019722,ZST2,24-07-2023,DI2310300234,24-07-2023,0090002462,RV,"3,41,712.00",24-07-2023,194,0.00,"3,41,712.00",,,1000,01,"3,41,712.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001305,AISHWARYA HEALTHCARE,,0000001200,0090019723,ZST2,24-07-2023,DI2310300235,24-07-2023,0090002463,RV,"1,23,984.00",24-07-2023,194,0.00,"1,23,984.00",,,1000,01,"1,23,984.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008790,THE GURUDEVI ENTERPRISES,CC,0000001200,0090019760,ZDOM,25-07-2023,DI2310300236,25-07-2023,0090002471,RV,"7,420.00",25-07-2023,193,0.00,"7,420.00",,G08,1000,01,"7,420.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010001329,SREE DISTRIBUTORS,CC,0000001200,0090019771,ZDOM,25-07-2023,DI2310300237,25-07-2023,0090002480,RV,"11,340.00",25-07-2023,193,0.00,"11,340.00",,G09,1000,01,"11,340.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001306,AISHWARYA HEALTHCARE-GUWAHATI,,0000001200,0090019794,ZST2,25-07-2023,DI2310300239,25-07-2023,0090002503,RV,"3,64,135.00",25-07-2023,193,0.00,"3,64,135.00",,,1000,01,"3,64,135.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008833,SUN TRADER,Et,0000001200,0090019812,ZRCN,26-07-2023,CN2310300110,26-07-2023,0090002507,RV,"-19,993.00",26-07-2023,192,0.00,"-19,993.00",,G09,1000,01,"-19,993.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008703,SAMVED MEDI CHANNEL,CC,0000001200,0090019817,ZDOM,26-07-2023,DI2310300240,26-07-2023,0090002511,RV,"1,10,510.00",26-07-2023,192,0.00,"1,10,510.00",,G08,1000,01,"1,10,510.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008833,SUN TRADER,Et,0000001200,0090019823,ZDOM,26-07-2023,DI2310300241,26-07-2023,0090002512,RV,"19,773.00",26-07-2023,192,0.00,"19,773.00",,G09,1000,01,"19,773.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008451,SHRI KANDAN PHARMACEUTICALS,CC,0000001200,0090019855,ZRCN,27-07-2023,CN2310300111,27-07-2023,0090002519,RV,"-16,793.00",27-07-2023,191,0.00,"-16,793.00",,G08,1000,01,"-16,793.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010001537,SRI NARAYANA MEDICAL AGENCY,CC,0000001200,0090019858,ZRCN,27-07-2023,CN2310300112,27-07-2023,0090002520,RV,"-1,512.00",27-07-2023,191,0.00,"-1,512.00",,G08,1000,01,"-1,512.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010001537,SRI NARAYANA MEDICAL AGENCY,CC,0000001200,0090019860,ZRCN,27-07-2023,CN2310300113,27-07-2023,0090002521,RV,"-17,136.00",27-07-2023,191,0.00,"-17,136.00",,G08,1000,01,"-17,136.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010001537,SRI NARAYANA MEDICAL AGENCY,CC,0000001200,0090019861,ZRCN,27-07-2023,CN2310300114,27-07-2023,0090002522,RV,"-6,386.00",27-07-2023,191,0.00,"-6,386.00",,G08,1000,01,"-6,386.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010001537,SRI NARAYANA MEDICAL AGENCY,CC,0000001200,0090019862,ZRCN,27-07-2023,CN2310300115,27-07-2023,0090002523,RV,"-32,577.00",27-07-2023,191,0.00,"-32,577.00",,G08,1000,01,"-32,577.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010001537,SRI NARAYANA MEDICAL AGENCY,CC,0000001200,0090019863,ZRCN,27-07-2023,CN2310300116,27-07-2023,0090002524,RV,"-38,080.00",27-07-2023,191,0.00,"-38,080.00",,G08,1000,01,"-38,080.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010001537,SRI NARAYANA MEDICAL AGENCY,CC,0000001200,0090019864,ZRCN,27-07-2023,CN2310300117,27-07-2023,0090002525,RV,"-33,585.00",27-07-2023,191,0.00,"-33,585.00",,G08,1000,01,"-33,585.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010001537,SRI NARAYANA MEDICAL AGENCY,CC,0000001200,0090019865,ZRCN,27-07-2023,CN2310300118,27-07-2023,0090002526,RV,"-4,200.00",27-07-2023,191,0.00,"-4,200.00",,G08,1000,01,"-4,200.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010001537,SRI NARAYANA MEDICAL AGENCY,CC,0000001200,0090019866,ZRCN,27-07-2023,CN2310300119,27-07-2023,0090002527,RV,"-59,810.00",27-07-2023,191,0.00,"-59,810.00",,G08,1000,01,"-59,810.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001301,Aishwarya Healthcare,,0000001200,0090019880,ZST2,27-07-2023,DI2310300242,27-07-2023,0090002530,RV,"6,39,415.00",27-07-2023,191,0.00,"6,39,415.00",,,1000,01,"6,39,415.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001302,Aishwarya Healthcare,,0000001200,0090019881,ZST2,27-07-2023,DI2310300243,27-07-2023,0090002531,RV,"6,99,565.00",27-07-2023,191,0.00,"6,99,565.00",,,1000,01,"6,99,565.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010001329,SREE DISTRIBUTORS,CC,0000001200,0090019931,ZDOM,28-07-2023,DI2310300244,28-07-2023,0090002560,RV,"38,714.00",28-07-2023,190,0.00,"38,714.00",,G09,1000,01,"38,714.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001304,AISHWARYA HEALTHCARE,,0000001200,0090019932,ZST2,28-07-2023,DI2310300245,28-07-2023,0090002561,RV,"2,86,498.00",28-07-2023,190,0.00,"2,86,498.00",,,1000,01,"2,86,498.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001305,AISHWARYA HEALTHCARE,,0000001200,0090019933,ZST2,28-07-2023,DI2310300246,28-07-2023,0090002562,RV,"3,36,276.00",28-07-2023,190,0.00,"3,36,276.00",,,1000,01,"3,36,276.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001306,AISHWARYA HEALTHCARE-GUWAHATI,,0000001200,0090019934,ZST2,28-07-2023,DI2310300247,28-07-2023,0090002563,RV,"8,95,185.00",28-07-2023,190,0.00,"8,95,185.00",,,1000,01,"8,95,185.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001302,Aishwarya Healthcare,,0000001200,0090019940,ZST2,28-07-2023,DI2310300249,28-07-2023,0090002566,RV,"7,96,070.00",28-07-2023,190,0.00,"7,96,070.00",,,1000,01,"7,96,070.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001301,Aishwarya Healthcare,,0000001200,0090019944,ZST2,28-07-2023,DI2310300250,28-07-2023,0090002567,RV,"39,900.00",28-07-2023,190,0.00,"39,900.00",,,1000,01,"39,900.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008936,URMILA MEDICAL AGENCIES,IN,0000001200,0090019952,ZDOM,28-07-2023,DI2310300251,28-07-2023,0090002571,RV,"3,41,785.00",28-07-2023,190,0.00,"3,41,785.00",,G10,1000,01,"3,41,785.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010009515,SREE SAI ENTERPRISES,IN,0000001200,0090019955,ZDOM,28-07-2023,DI2310300252,28-07-2023,0090002573,RV,"1,32,710.00",28-07-2023,190,0.00,"1,32,710.00",,G10,1000,01,"1,32,710.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008696,OM MEDICAL STORE,Et,0000001200,0090019972,ZDOM,28-07-2023,DI2310900379,28-07-2023,0090002577,RV,"11,074.00",28-07-2023,190,0.00,"11,074.00",,G09,1000,01,"11,074.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008758,SAISMITA HEALTHCARE,CC,0000001200,0090019973,ZDOM,28-07-2023,DI2310300253,28-07-2023,0090002578,RV,"1,59,827.00",28-07-2023,190,0.00,"1,59,827.00",,G08,1000,01,"1,59,827.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008908,RATAN PHARMA,Et,0000001200,0090020035,ZDOM,29-07-2023,DI2310900384,29-07-2023,0090002607,RV,"16,452.00",29-07-2023,189,0.00,"16,452.00",,G09,1000,01,"16,452.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001301,Aishwarya Healthcare,,0000001200,0090020042,ZST2,29-07-2023,DI2310300254,29-07-2023,0090002609,RV,"4,70,219.00",29-07-2023,189,0.00,"4,70,219.00",,,1000,01,"4,70,219.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001302,Aishwarya Healthcare,,0000001200,0090020043,ZST2,29-07-2023,DI2310300255,29-07-2023,0090002610,RV,"5,61,538.00",29-07-2023,189,0.00,"5,61,538.00",,,1000,01,"5,61,538.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001304,AISHWARYA HEALTHCARE,01,0000001200,0090020045,ZST2,29-07-2023,DI2310300256,29-07-2023,0090002611,RV,"4,54,379.00",29-07-2023,189,0.00,"4,54,379.00",,,1000,01,"4,54,379.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001305,AISHWARYA HEALTHCARE,,0000001200,0090020047,ZST2,29-07-2023,DI2310300257,29-07-2023,0090002612,RV,"6,50,255.00",29-07-2023,189,0.00,"6,50,255.00",,,1000,01,"6,50,255.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001306,AISHWARYA HEALTHCARE-GUWAHATI,,0000001200,0090020048,ZST2,29-07-2023,DI2310300258,29-07-2023,0090002613,RV,"2,45,523.00",29-07-2023,189,0.00,"2,45,523.00",,,1000,01,"2,45,523.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010001329,SREE DISTRIBUTORS,CC,0000001200,0090020050,ZDOM,29-07-2023,DI2310300259,29-07-2023,0090002615,RV,"9,48,046.00",29-07-2023,189,0.00,"9,48,046.00",,G09,1000,01,"9,48,046.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001301,Aishwarya Healthcare,,0000001200,0090020070,ZST2,29-07-2023,DI2310300260,29-07-2023,0090002625,RV,"45,158.00",29-07-2023,189,0.00,"45,158.00",,,1000,01,"45,158.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008871,GUPTA PHARMA,Et,0000001200,0090020107,ZDOM,29-07-2023,DI2310900394,29-07-2023,0090002650,RV,"23,832.00",29-07-2023,189,0.00,"23,832.00",,G09,1000,01,"23,832.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008835,NEEL KANTH MEDICAL STORE,CC,0000001200,0090020113,ZDOM,30-07-2023,DI2310300261,30-07-2023,0090002653,RV,"33,869.00",30-07-2023,188,0.00,"33,869.00",,G08,1000,01,"33,869.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010000193,VIKRAM LIFECARE,CC,0000001200,0090020117,ZDOM,30-07-2023,DI2310300262,30-07-2023,0090002656,RV,"20,861.00",30-07-2023,188,0.00,"20,861.00",,G08,1000,01,"20,861.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010007433,AASHIRWAD MEDISALES,CC,0000001200,0090020121,ZDOM,30-07-2023,DI2310300264,30-07-2023,0090002658,RV,"48,888.00",30-07-2023,188,0.00,"48,888.00",,G08,1000,01,"48,888.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001301,Aishwarya Healthcare,,0000001200,0090020134,ZST2,30-07-2023,DI2310300265,30-07-2023,0090002671,RV,"62,685.00",30-07-2023,188,0.00,"62,685.00",,,1000,01,"62,685.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001301,Aishwarya Healthcare,,0000001200,0090020136,ZST2,30-07-2023,DI2310300266,30-07-2023,0090002672,RV,"1,89,128.00",30-07-2023,188,0.00,"1,89,128.00",,,1000,01,"1,89,128.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001302,Aishwarya Healthcare,,0000001200,0090020137,ZST2,30-07-2023,DI2310300267,30-07-2023,0090002673,RV,"1,89,128.00",30-07-2023,188,0.00,"1,89,128.00",,,1000,01,"1,89,128.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010001329,SREE DISTRIBUTORS,CC,0000001200,0090020150,ZDOM,30-07-2023,DI2310300268,30-07-2023,0090002679,RV,"1,72,812.00",30-07-2023,188,0.00,"1,72,812.00",,G09,1000,01,"1,72,812.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010001329,SREE DISTRIBUTORS,CC,0000001200,0090020163,ZDOM,31-07-2023,DI2310300270,31-07-2023,0090002681,RV,"1,20,204.00",31-07-2023,187,0.00,"1,20,204.00",,G09,1000,01,"1,20,204.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008676,GOVERDHAN MEDICAL AGENCY,CC,0000001200,0090020243,ZDOM,31-07-2023,DI2310300271,31-07-2023,0090002738,RV,"45,214.00",31-07-2023,187,0.00,"45,214.00",,G08,1000,01,"45,214.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001301,Aishwarya Healthcare,,0000001200,0090020306,ZST2,31-07-2023,DI2310300272,31-07-2023,0090002792,RV,"54,947.00",31-07-2023,187,0.00,"54,947.00",,,1000,01,"54,947.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001302,Aishwarya Healthcare,,0000001200,0090020307,ZST2,31-07-2023,DI2310300273,31-07-2023,0090002793,RV,"2,44,037.00",31-07-2023,187,0.00,"2,44,037.00",,,1000,01,"2,44,037.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001304,AISHWARYA HEALTHCARE,,0000001200,0090020309,ZST2,31-07-2023,DI2310300274,31-07-2023,0090002795,RV,"32,968.00",31-07-2023,187,0.00,"32,968.00",,,1000,01,"32,968.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001305,AISHWARYA HEALTHCARE,,0000001200,0090020310,ZST2,31-07-2023,DI2310300275,31-07-2023,0090002796,RV,"1,50,018.00",31-07-2023,187,0.00,"1,50,018.00",,,1000,01,"1,50,018.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008833,SUN TRADER,Et,0000001200,0090020312,ZDOM,31-07-2023,DI2310300276,31-07-2023,0090002798,RV,"17,065.00",31-07-2023,187,0.00,"17,065.00",,G09,1000,01,"17,065.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010001329,SREE DISTRIBUTORS,CC,0000001200,0090020321,ZDOM,31-07-2023,DI2310300277,31-07-2023,0090002806,RV,"16,484.00",31-07-2023,187,0.00,"16,484.00",,G09,1000,01,"16,484.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010009543,I.D.PHARMA,CC,0000001200,0090020337,ZDOM,31-07-2023,DI2310300278,31-07-2023,0090002814,RV,"28,604.00",31-07-2023,187,0.00,"28,604.00",,G08,1000,01,"28,604.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008717,JAYRANJEET ENTERPRISES,CC,0000001200,0090020346,ZDOM,31-07-2023,DI2310300279,31-07-2023,0090002820,RV,"52,864.00",31-07-2023,187,0.00,"52,864.00",,G08,1000,01,"52,864.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0000001302,Aishwarya Healthcare,,0000001200,0090020424,ZST2,31-07-2023,DI2310300280,31-07-2023,0090002874,RV,"1,50,483.00",31-07-2023,187,0.00,"1,50,483.00",,,1000,01,"1,50,483.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008639,TNT PHARMACEUTICALS,CC,0000001200,0090020445,ZDOM,31-07-2023,DI2310300281,31-07-2023,0090002886,RV,"81,081.00",31-07-2023,187,0.00,"81,081.00",,G08,1000,01,"81,081.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008790,THE GURUDEVI ENTERPRISES,CC,0000001200,0090020447,ZDOM,31-07-2023,DI2310300282,31-07-2023,0090002887,RV,"84,406.00",31-07-2023,187,0.00,"84,406.00",,G08,1000,01,"84,406.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010008668,TECHNO HEALTH CARE,CC,0000001200,0090020455,ZDOM,31-07-2023,DI2310300283,31-07-2023,0090002889,RV,"3,55,110.00",31-07-2023,187,0.00,"3,55,110.00",,G08,1000,01,"3,55,110.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010003103,ROHIT ENTERPRISE,CC,0000001200,0090020477,ZDOM,31-07-2023,DI2310300285,31-07-2023,0090002905,RV,"43,229.00",31-07-2023,187,0.00,"43,229.00",,G08,1000,01,"43,229.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
0010009545,BHOJANI PHARMA PVT LTD,IN,0000001200,0090020489,ZDOM,31-07-2023,DI2310300286,31-07-2023,0090002911,RV,"5,04,819.00",31-07-2023,187,0.00,"5,04,819.00",,G10,1000,01,"5,04,819.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00
