CustCode.;Doc. No.;CustName;CustGrp;PrfitCentr;DocuType;InvDate;DueDate.;ReferNo;ReferenDt;BalanaDue;DueDays.;DoutfulDeb;NotDue;BillinType;SalesGroup;SalesOrga;Division;BillinDocu;0to30Days;31to60Days;61to90Days;91to120Day;121to150Day;151to180Da;Abve180Day;Legal;WrittenOff;Due Amount;Overdue Amount;Timestamp;Status
0000003200;0090005941;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;16.03.2023;16.03.2023;DI2211100241;16.03.2023;190.982,00;00457;190.982,00;0,00;IV;;1000;01;0090014099;0,00;190.982,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;190.982,00;20.240.618.102.525,0000000;Update
0010003850;0090005959;OM SAI MEDICAL AGENCIES;CC;0000001305;RV;17.03.2023;17.03.2023;DI2212100093;17.03.2023;9.775,00;00456;9.775,00;0,00;ZDOM;G09;1000;01;0090014154;0,00;9.775,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;9.775,00;20.240.618.102.525,0000000;Update
0010001068;0090005973;SSC PHARMA INC;IV;0000001200;RV;20.03.2023;20.03.2023;CN2210300183;20.03.2023;1.094.344,00-;00453;1.094.344,00-;0,00;ZRCN;G08;1000;01;0090014192;0,00;1.094.344,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;1.094.344,00-;20.240.618.102.525,0000000;Update
0010006644;0090005974;B M PHARMA & HEALTHCARE PVT. L;CC;0000001200;RV;20.03.2023;20.03.2023;DN2210300032;20.03.2023;104.447,00;00453;104.447,00;0,00;ZDNI;G08;1000;01;0090014193;0,00;104.447,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;104.447,00;20.240.618.102.525,0000000;Update
0010008477;0090005975;MEDPRO AGENCIES;CC;0000001200;RV;20.03.2023;20.03.2023;DN2210300033;20.03.2023;195.838,00;00453;195.838,00;0,00;ZDNI;G08;1000;01;0090014194;0,00;195.838,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;195.838,00;20.240.618.102.525,0000000;Update
0010007616;0090005976;ALACTIS PHARMACEUTICALS PRIVAT;CC;0000001200;RV;20.03.2023;20.03.2023;DN2210300034;20.03.2023;97.919,00;00453;97.919,00;0,00;ZDNI;G08;1000;01;0090014195;0,00;97.919,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;97.919,00;20.240.618.102.525,0000000;Update
0010001068;0090005977;SSC PHARMA INC;IV;0000001200;RV;20.03.2023;20.03.2023;DN2210300035;20.03.2023;261.117,00;00453;261.117,00;0,00;ZDNI;G08;1000;01;0090014196;0,00;261.117,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;261.117,00;20.240.618.102.525,0000000;Update
0010001068;0090005978;SSC PHARMA INC;IV;0000001200;RV;20.03.2023;20.03.2023;DN2210300036;20.03.2023;65.279,00;00453;65.279,00;0,00;ZDNI;G08;1000;01;0090014197;0,00;65.279,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;65.279,00;20.240.618.102.525,0000000;Update
0000003200;0090005979;CELEBRITY BIOPHARMA LIMITED;;0000001101;RV;20.03.2023;20.03.2023;DI2210202171;20.03.2023;808.705,00;00453;808.705,00;0,00;IV;;1000;01;0090014199;0,00;808.705,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;808.705,00;20.240.618.102.525,0000000;Update
0000003200;0090006042;CELEBRITY BIOPHARMA LIMITED;;0000001101;RV;24.03.2023;24.03.2023;DI2210202208;24.03.2023;89.600,00;00449;89.600,00;0,00;IV;;1000;01;0090014395;0,00;89.600,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;89.600,00;20.240.618.102.525,0000000;Update
0010001068;0090006079;SSC PHARMA INC;IV;0000001200;RV;27.03.2023;27.03.2023;CN2210300185;27.03.2023;738.820,00-;00446;738.820,00-;0,00;ZRCN;G08;1000;01;0090014485;0,00;738.820,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;738.820,00-;20.240.618.102.525,0000000;Update
0000003200;0090006088;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;28.03.2023;28.03.2023;DI2211100243;28.03.2023;1.209.966,00;00445;1.209.966,00;0,00;IV;;1000;01;0090014522;0,00;1.209.966,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;1.209.966,00;20.240.618.102.525,0000000;Update
0000003200;0090006095;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;28.03.2023;28.03.2023;DI2211100245;28.03.2023;225.739,00;00445;225.739,00;0,00;IV;;1000;01;0090014545;0,00;225.739,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;225.739,00;20.240.618.102.525,0000000;Update
0000003200;0090006096;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;28.03.2023;28.03.2023;DI2211100246;28.03.2023;701.635,00;00445;701.635,00;0,00;IV;;1000;01;0090014546;0,00;701.635,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;701.635,00;20.240.618.102.525,0000000;Update
0000001305;0090006116;AISHWARYA HEALTHCARE;;0000001200;RV;29.03.2023;29.03.2023;DI2210300891;29.03.2023;31.472,00;00444;31.472,00;0,00;ZST2;;1000;01;0090014584;0,00;31.472,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;31.472,00;20.240.618.102.525,0000000;Update
0010008574;0090006122;RAJBORASAMBAR MEDICAL HALL;Et;0000001305;RV;29.03.2023;29.03.2023;DI2212100105;29.03.2023;21.960,00;00444;21.960,00;0,00;ZDOM;G09;1000;01;0090014596;0,00;21.960,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;21.960,00;20.240.618.102.525,0000000;Update
0010003850;0090006135;OM SAI MEDICAL AGENCIES;CC;0000001305;RV;29.03.2023;29.03.2023;DI2212100107;29.03.2023;72.800,00;00444;72.800,00;0,00;ZDOM;G09;1000;01;0090014615;0,00;72.800,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;72.800,00;20.240.618.102.525,0000000;Update
0000001305;0090006144;AISHWARYA HEALTHCARE;;0000001200;RV;29.03.2023;29.03.2023;DI2210300893;29.03.2023;15.340,00;00444;15.340,00;0,00;ZST2;;1000;01;0090014632;0,00;15.340,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;15.340,00;20.240.618.102.525,0000000;Update
0000001305;0090006151;AISHWARYA HEALTHCARE;;0000001200;RV;29.03.2023;29.03.2023;DI2210300894;29.03.2023;49.123,00;00444;49.123,00;0,00;ZST2;;1000;01;0090014651;0,00;49.123,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;49.123,00;20.240.618.102.525,0000000;Update
0010005188;0090006166;JBL PHARMA;CC;0000001306;RV;29.03.2023;29.03.2023;DI2211800022;29.03.2023;51.080,00;00444;51.080,00;0,00;ZDOM;G01;1000;01;0090014670;0,00;51.080,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;51.080,00;20.240.618.102.525,0000000;Update
0000002200;0090006171;AISHWARYA LIFESCIENCES;;0000001200;RV;30.03.2023;30.03.2023;DI2210300895;30.03.2023;14.361.913,00;00443;14.361.913,00;0,00;IV;;1000;01;0090014677;0,00;14.361.913,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;14.361.913,00;20.240.618.102.525,0000000;Update
0000002200;0090006181;AISHWARYA LIFESCIENCES;;0000001200;RV;30.03.2023;30.03.2023;DI2210300896;30.03.2023;30.448.849,00;00443;30.448.849,00;0,00;IV;;1000;01;0090014705;0,00;30.448.849,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;30.448.849,00;20.240.618.102.525,0000000;Update
0010008755;0090006217;MEDTECH SOLUTION;CC;0000001306;RV;31.03.2023;31.03.2023;DI2211800024;31.03.2023;50.170,00;00442;50.170,00;0,00;ZDOM;G01;1000;01;0090014794;0,00;50.170,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;50.170,00;20.240.618.102.525,0000000;Update
0010002307;0090006232;SHRADHA PHARMACEUTICALS;Et;0000001304;RV;31.03.2023;31.03.2023;DI2210700061;31.03.2023;13.125,00;00442;13.125,00;0,00;ZDOM;G09;1000;01;0090014820;0,00;13.125,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;13.125,00;20.240.618.102.525,0000000;Update
0000003200;0090006254;CELEBRITY BIOPHARMA LIMITED;;0000001101;RV;31.03.2023;31.03.2023;DI2210202287;31.03.2023;420.163,00;00442;420.163,00;0,00;IV;;1000;01;0090014855;0,00;420.163,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;420.163,00;20.240.618.102.525,0000000;Update
0010007514;0090006257;AFRINEXT OVERSEAS PVT LTD;Ex;0000001101;RV;31.03.2023;31.03.2023;DI2210202289;31.03.2023;96.096,00;00442;96.096,00;0,00;ZDOM;G03;1000;01;0090014863;0,00;96.096,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;96.096,00;20.240.618.102.525,0000000;Update
0000003200;0090000011;CELEBRITY BIOPHARMA LIMITED;;0000001101;RV;05.04.2023;05.04.2023;DI2310200011;05.04.2023;838.656,00;00437;838.656,00;0,00;IV;;1000;01;0090014944;0,00;838.656,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;838.656,00;20.240.618.102.525,0000000;Update
0000003200;0090000015;CELEBRITY BIOPHARMA LIMITED;;0000001101;RV;06.04.2023;06.04.2023;DI2310200014;06.04.2023;804.608,00;00436;804.608,00;0,00;IV;;1000;01;0090014963;0,00;804.608,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;804.608,00;20.240.618.102.525,0000000;Update
0000003200;0090000027;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;06.04.2023;06.04.2023;DI2311100002;06.04.2023;113.084,00;00436;113.084,00;0,00;IV;;1000;01;0090014982;0,00;113.084,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;113.084,00;20.240.618.102.525,0000000;Update
0000003200;0090000028;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;06.04.2023;06.04.2023;DI2311100003;06.04.2023;1.109.862,00;00436;1.109.862,00;0,00;IV;;1000;01;0090014984;0,00;1.109.862,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;1.109.862,00;20.240.618.102.525,0000000;Update
0000003200;0090000030;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;06.04.2023;06.04.2023;DI2311100004;06.04.2023;528.541,00;00436;528.541,00;0,00;IV;;1000;01;0090014986;0,00;528.541,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;528.541,00;20.240.618.102.525,0000000;Update
0010006169;0090000115;GS HEALTH CARE;CC;0000001306;RV;13.04.2023;13.04.2023;DI2311800012;13.04.2023;15.322,00;00429;15.322,00;0,00;ZDOM;G01;1000;01;0090015205;0,00;15.322,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;15.322,00;20.240.618.102.525,0000000;Update
0000003200;0090000118;CELEBRITY BIOPHARMA LIMITED;;0000001101;RV;13.04.2023;13.04.2023;DI2310200050;13.04.2023;1.210.335,00;00429;1.210.335,00;0,00;IV;;1000;01;0090015214;0,00;1.210.335,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;1.210.335,00;20.240.618.102.525,0000000;Update
0000003200;0090000119;CELEBRITY BIOPHARMA LIMITED;;0000001101;RV;13.04.2023;13.04.2023;DI2310200051;13.04.2023;166.656,00;00429;166.656,00;0,00;IV;;1000;01;0090015215;0,00;166.656,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;166.656,00;20.240.618.102.525,0000000;Update
0000003200;0090000216;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;19.04.2023;19.04.2023;DI2311100005;19.04.2023;146.328,00;00423;146.328,00;0,00;IV;;1000;01;0090015369;0,00;146.328,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;146.328,00;20.240.618.102.525,0000000;Update
0000003200;0090000217;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;19.04.2023;19.04.2023;DI2311100006;19.04.2023;565.051,00;00423;565.051,00;0,00;IV;;1000;01;0090015373;0,00;565.051,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;565.051,00;20.240.618.102.525,0000000;Update
0000003200;0090000218;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;19.04.2023;19.04.2023;DI2311100008;19.04.2023;227.752,00;00423;227.752,00;0,00;IV;;1000;01;0090015385;0,00;227.752,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;227.752,00;20.240.618.102.525,0000000;Update
0010008572;0090000206;SIVAM REMEDIES PRIVATE LIMITED;CC;0000001200;RV;20.04.2023;20.04.2023;CN2310300006;20.04.2023;47.040,00-;00422;47.040,00-;0,00;ZRCN;G08;1000;01;0090015458;0,00;47.040,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;47.040,00-;20.240.618.102.525,0000000;Update
0000003200;0090000228;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;21.04.2023;21.04.2023;DI2311100012;21.04.2023;2.024.081,00;00421;2.024.081,00;0,00;IV;;1000;01;0090015504;0,00;2.024.081,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;2.024.081,00;20.240.618.102.525,0000000;Update
0000003200;0090000225;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;21.04.2023;21.04.2023;DI2311100013;21.04.2023;589.764,00;00421;589.764,00;0,00;IV;;1000;01;0090015508;0,00;589.764,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;589.764,00;20.240.618.102.525,0000000;Update
0000003200;0090000226;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;21.04.2023;21.04.2023;DI2311100014;21.04.2023;521.766,00;00421;521.766,00;0,00;IV;;1000;01;0090015509;0,00;521.766,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;521.766,00;20.240.618.102.525,0000000;Update
0010004743;0090000244;KOYE PHARMACEUTICALS PRIVATE L;Ex;0000001101;RV;22.04.2023;22.04.2023;DI2310200103;22.04.2023;386,00;00420;386,00;0,00;ZDOM;G03;1000;01;0090015553;0,00;386,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;386,00;20.240.618.102.525,0000000;Update
0010008794;0090000287;CENTRUM PHARMA DISTRIBUTORS;Et;0000001302;RV;26.04.2023;26.04.2023;DI2310900042;26.04.2023;20.160,00;00416;20.160,00;0,00;ZDOM;G09;1000;01;0090015659;0,00;20.160,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;20.160,00;20.240.618.102.525,0000000;Update
0000003200;0090000330;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;28.04.2023;28.04.2023;DI2311100017;28.04.2023;574.875,00;00414;574.875,00;0,00;IV;;1000;01;0090015787;0,00;574.875,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;574.875,00;20.240.618.102.525,0000000;Update
0000003200;0090000331;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;28.04.2023;28.04.2023;DI2311100018;28.04.2023;163.792,00;00414;163.792,00;0,00;IV;;1000;01;0090015788;0,00;163.792,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;163.792,00;20.240.618.102.525,0000000;Update
0010008849;0090000332;GUPTA ENTERPRISES;Et;0000001304;RV;28.04.2023;28.04.2023;DI2310700011;28.04.2023;83.888,00;00414;83.888,00;0,00;ZDOM;G09;1000;01;0090015792;0,00;83.888,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;83.888,00;20.240.618.102.525,0000000;Update
0000003200;0090000333;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;28.04.2023;28.04.2023;DI2311100019;28.04.2023;138.460,00;00414;138.460,00;0,00;IV;;1000;01;0090015793;0,00;138.460,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;138.460,00;20.240.618.102.525,0000000;Update
0010008887;0090000349;A.K.PHARMACEUTICALS;Et;0000001301;RV;28.04.2023;28.04.2023;DI2311000035;28.04.2023;49.500,00;00414;49.500,00;0,00;ZDOM;G09;1000;01;0090015832;0,00;49.500,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;49.500,00;20.240.618.102.525,0000000;Update
0020000048;0090000382;Z & Z PHARMA LTD;Ex;0000001101;RV;29.04.2023;29.04.2023;EX2310200001;29.04.2023;2.139.878,40;00413;2.139.878,40;0,00;ZECI;G03;1000;01;0090015877;0,00;2.139.878,40;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;2.139.878,40;20.240.618.102.525,0000000;Update
0010008887;0090000416;A.K.PHARMACEUTICALS;Et;0000001301;RV;29.04.2023;29.04.2023;DI2311000058;29.04.2023;7.214,00;00413;7.214,00;0,00;ZDOM;G09;1000;01;0090015936;0,00;7.214,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;7.214,00;20.240.618.102.525,0000000;Update
0010008715;0090000451;SURYA MEDICAL HALL;Et;0000001301;RV;29.04.2023;29.04.2023;DI2311000072;29.04.2023;16.520,00;00413;16.520,00;0,00;ZDOM;G09;1000;01;0090015983;0,00;16.520,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;16.520,00;20.240.618.102.525,0000000;Update
0010005784;0090000566;JAI ENTERPRISES;IV;0000001200;RV;30.04.2023;30.04.2023;DI2310300058;30.04.2023;43.008,00;00412;43.008,00;0,00;ZDOM;G01;1000;01;0090016132;0,00;43.008,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;43.008,00;20.240.618.102.525,0000000;Update
0010006644;0090000605;B M PHARMA & HEALTHCARE PVT. L;CC;0000001306;RV;03.05.2023;03.05.2023;DI2311800040;03.05.2023;3.287,00;00409;3.287,00;0,00;ZDOM;G01;1000;01;0090016197;0,00;3.287,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;3.287,00;20.240.618.102.525,0000000;Update
0010008821;0090000616;SUSHILA PHARMACEUTICALS;Et;0000001306;RV;04.05.2023;04.05.2023;DI2311800042;04.05.2023;4.704,00;00408;4.704,00;0,00;ZDOM;G01;1000;01;0090016226;0,00;4.704,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;4.704,00;20.240.618.102.525,0000000;Update
0000003200;0090000648;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;09.05.2023;09.05.2023;DI2311100023;09.05.2023;131.740,00;00403;131.740,00;0,00;IV;;1000;01;0090016329;0,00;131.740,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;131.740,00;20.240.618.102.525,0000000;Update
0010006644;0090000660;B M PHARMA & HEALTHCARE PVT. L;CC;0000001306;RV;10.05.2023;10.05.2023;DI2311800045;10.05.2023;6.608,00;00402;6.608,00;0,00;ZDOM;G01;1000;01;0090016372;0,00;6.608,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;6.608,00;20.240.618.102.525,0000000;Update
0000003200;0090000683;CELEBRITY BIOPHARMA LIMITED;;0000001101;RV;12.05.2023;12.05.2023;DI2310200214;12.05.2023;630.112,00;00400;630.112,00;0,00;IV;;1000;01;0090016427;0,00;630.112,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;630.112,00;20.240.618.102.525,0000000;Update
0010008655;0090000684;GENESIS PHARMA;CC;0000001200;RV;03.05.2023;03.05.2023;CN2310300011;03.05.2023;244.429,00-;00409;244.429,00-;0,00;ZRCN;G08;1000;01;0090016430;0,00;244.429,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;244.429,00-;20.240.618.102.525,0000000;Update
0010008659;0090000716;MEDICAL SUPT DIST HOSPITAL KAR;IV;0000001101;RV;15.05.2023;15.05.2023;DI2310200222;15.05.2023;28.493,00;00397;28.493,00;0,00;ZDOM;G04;1000;01;0090016497;0,00;28.493,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;28.493,00;20.240.618.102.525,0000000;Update
0010007943;0090000732;SARAJ ENTERPRISES;CC;0000001306;RV;16.05.2023;16.05.2023;DI2311800049;16.05.2023;52.091,00;00396;52.091,00;0,00;ZDOM;G01;1000;01;0090016533;0,00;52.091,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;52.091,00;20.240.618.102.525,0000000;Update
0010008821;0090000735;SUSHILA PHARMACEUTICALS;Et;0000001306;RV;16.05.2023;16.05.2023;DI2311800050;16.05.2023;11.677,00;00396;11.677,00;0,00;ZDOM;G01;1000;01;0090016536;0,00;11.677,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;11.677,00;20.240.618.102.525,0000000;Update
0010008821;0090000737;SUSHILA PHARMACEUTICALS;Et;0000001306;RV;16.05.2023;16.05.2023;DI2311800052;16.05.2023;7.421,00;00396;7.421,00;0,00;ZDOM;G01;1000;01;0090016540;0,00;7.421,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;7.421,00;20.240.618.102.525,0000000;Update
0010008473;0090000763;BIKASH PHARMA;Et;0000001301;RV;17.05.2023;17.05.2023;DI2311000106;17.05.2023;17.766,00;00395;17.766,00;0,00;ZDOM;G08;1000;01;0090016599;0,00;17.766,00;0,00;0,00;0,00;0,00;0,00;LEGAL;0,00;0,00;17.766,00;20.240.618.102.525,0000000;Update
0010005879;0090000772;FREEDOM MEDICAL SERVICES;CC;0000001306;RV;17.05.2023;17.05.2023;DI2311800056;17.05.2023;35.997,00;00395;35.997,00;0,00;ZDOM;G01;1000;01;0090016618;0,00;35.997,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;35.997,00;20.240.618.102.525,0000000;Update
0010006644;0090000783;B M PHARMA & HEALTHCARE PVT. L;CC;0000001200;RV;18.05.2023;18.05.2023;CN2310300027;18.05.2023;200.816,00-;00394;200.816,00-;0,00;ZRCN;G08;1000;01;0090016634;0,00;200.816,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;200.816,00-;20.240.618.102.525,0000000;Update
0000003100;0090000784;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;18.05.2023;18.05.2023;DI2311100029;18.05.2023;297.933,00;00394;297.933,00;0,00;IV;;1000;01;0090016635;0,00;297.933,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;297.933,00;20.240.618.102.525,0000000;Update
0010001068;0090000787;SSC PHARMA INC;IV;0000001200;RV;18.05.2023;18.05.2023;CN2310300028;18.05.2023;1.116.947,00-;00394;1.116.947,00-;0,00;ZRCN;G08;1000;01;0090016641;0,00;1.116.947,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;1.116.947,00-;20.240.618.102.525,0000000;Update
0000003100;0090000790;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;18.05.2023;18.05.2023;DI2311100031;18.05.2023;144.539,00;00394;144.539,00;0,00;IV;;1000;01;0090016650;0,00;144.539,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;144.539,00;20.240.618.102.525,0000000;Update
0000003200;0090000792;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;18.05.2023;18.05.2023;DI2311100033;18.05.2023;449.232,00;00394;449.232,00;0,00;IV;;1000;01;0090016652;0,00;449.232,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;449.232,00;20.240.618.102.525,0000000;Update
0000003200;0090000793;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;18.05.2023;18.05.2023;DI2311100034;18.05.2023;225.456,00;00394;225.456,00;0,00;IV;;1000;01;0090016653;0,00;225.456,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;225.456,00;20.240.618.102.525,0000000;Update
0000003100;0090000798;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;19.05.2023;19.05.2023;DI2311100035;19.05.2023;654.209,00;00393;654.209,00;0,00;IV;;1000;01;0090016666;0,00;654.209,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;654.209,00;20.240.618.102.525,0000000;Update
0000003200;0090000810;CELEBRITY BIOPHARMA LIMITED;;0000001200;RV;19.05.2023;19.05.2023;DI2310300077;19.05.2023;174.720,00;00393;174.720,00;0,00;IV;;1000;01;0090016693;0,00;174.720,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;174.720,00;20.240.618.102.525,0000000;Update
0010005879;0090000834;FREEDOM MEDICAL SERVICES;CC;0000001306;RV;20.05.2023;20.05.2023;DI2311800058;20.05.2023;30.064,00;00392;30.064,00;0,00;ZDOM;G01;1000;01;0090016726;0,00;30.064,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;30.064,00;20.240.618.102.525,0000000;Update
0000002200;0090000848;AISHWARYA LIFESCIENCES;;0000001200;RV;22.05.2023;22.05.2023;DI2310300078;22.05.2023;64.562,00;00390;64.562,00;0,00;IV;;1000;01;0090016761;0,00;64.562,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;64.562,00;20.240.618.102.525,0000000;Update
0000003200;0090000868;CELEBRITY BIOPHARMA LIMITED;;0000001101;RV;23.05.2023;23.05.2023;DI2310200273;23.05.2023;525.952,00;00389;525.952,00;0,00;IV;;1000;01;0090016788;0,00;525.952,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;525.952,00;20.240.618.102.525,0000000;Update
0010008821;0090000888;SUSHILA PHARMACEUTICALS;Et;0000001306;RV;24.05.2023;24.05.2023;DI2311800059;24.05.2023;18.303,00;00388;18.303,00;0,00;ZDOM;G01;1000;01;0090016826;0,00;18.303,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;18.303,00;20.240.618.102.525,0000000;Update
0010008887;0090000891;A.K.PHARMACEUTICALS;Et;0000001301;RV;24.05.2023;24.05.2023;DI2311000113;24.05.2023;16.128,00;00388;16.128,00;0,00;ZDOM;G09;1000;01;0090016830;0,00;16.128,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;16.128,00;20.240.618.102.525,0000000;Update
0000003100;0090000898;CELEBRITY BIOPHARMA LIMITED;;0000001102;RV;24.05.2023;24.05.2023;DI2311100036;24.05.2023;1.566,00;00388;1.566,00;0,00;IV;;1000;01;0090016842;0,00;1.566,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;1.566,00;20.240.618.102.525,0000000;Update
0010008821;0090000944;SUSHILA PHARMACEUTICALS;Et;0000001306;RV;26.05.2023;26.05.2023;DI2311800060;26.05.2023;8.100,00;00386;8.100,00;0,00;ZDOM;G01;1000;01;0090016928;0,00;8.100,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;8.100,00;20.240.618.102.525,0000000;Update
0010001068;0090000957;SSC PHARMA INC;IV;0000001200;RV;27.05.2023;27.05.2023;CN2310300034;27.05.2023;1.119.076,00-;00385;1.119.076,00-;0,00;ZRCN;G08;1000;01;0090016956;0,00;1.119.076,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;1.119.076,00-;20.240.618.102.525,0000000;Update
0010008821;0090000998;SUSHILA PHARMACEUTICALS;Et;0000001306;RV;30.05.2023;30.05.2023;DI2311800066;30.05.2023;12.494,00;00382;12.494,00;0,00;ZDOM;G01;1000;01;0090017043;0,00;12.494,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;12.494,00;20.240.618.102.525,0000000;Update
0010008821;0090001058;SUSHILA PHARMACEUTICALS;Et;0000001306;RV;30.05.2023;30.05.2023;DI2311800073;30.05.2023;42.473,00;00382;42.473,00;0,00;ZDOM;G01;1000;01;0090017132;0,00;42.473,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;42.473,00;20.240.618.102.525,0000000;Update
0010008378;0090001101;SARASWATI PHARMACEUTICALS;01;0000001305;RV;31.05.2023;31.05.2023;DI2312100100;31.05.2023;34.641,00;00381;34.641,00;0,00;ZDOM;G09;1000;01;0090017181;0,00;34.641,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;34.641,00;20.240.618.102.525,0000000;Update
