CustCode.,CustName,CustGrp,PrfitCentr,DocumeNo.,DocuType,InvDate,DueDate.,ReferNo,ReferenDt,BalanaDue,DueDays.,DoutfulDeb,NotDue,BillinType,SalesGroup,SalesOrga,Division,BillinDocu,0to30Days,31to60Days,61to90Days,91to120Day,121to150Da,151to180Da,Abve180Day,Legal,WrittenOff
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000002100,0090003465,RV,31-03-2024,31-03-2024,DI2320203311,31-03-2024,"3,72,708.00",1,0.00,0.00,ZDOM,G10,2000,01,0090032806,"3,72,708.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000002100,0090003466,RV,31-03-2024,31-03-2024,DI2320203312,31-03-2024,"2,14,368.00",1,0.00,0.00,ZDOM,G10,2000,01,0090032807,"2,14,368.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010008688,ALKEM HEALTHSCIENCE,SV,0000002100,0090003467,RV,31-03-2024,31-03-2024,DI2320203313,31-03-2024,"17,13,600.00",1,0.00,0.00,ZDOM,G05,2000,01,0090032808,"17,13,600.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000002100,0090003468,RV,31-03-2024,31-03-2024,DI2320203314,31-03-2024,"6,27,270.00",1,0.00,0.00,ZDOM,G10,2000,01,0090032809,"6,27,270.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000002100,0090003469,RV,31-03-2024,31-03-2024,DI2320203315,31-03-2024,"6,00,474.00",1,0.00,0.00,ZDOM,G10,2000,01,0090032810,"6,00,474.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000002100,0090003470,RV,31-03-2024,31-03-2024,DI2320203316,31-03-2024,"6,09,000.00",1,0.00,0.00,ZDOM,G10,2000,01,0090032811,"6,09,000.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000002100,0090003471,RV,31-03-2024,31-03-2024,DI2320203317,31-03-2024,"6,09,000.00",1,0.00,0.00,ZDOM,G10,2000,01,0090032812,"6,09,000.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010007630,ALKEM LABORATORIES LIMITED,SV,0000002100,0090003472,RV,31-03-2024,31-03-2024,DI2320203318,31-03-2024,"9,30,384.00",1,0.00,0.00,ZDOM,G05,2000,01,0090032813,"9,30,384.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000002100,0090003473,RV,31-03-2024,31-03-2024,DI2320203319,31-03-2024,"6,27,270.00",1,0.00,0.00,ZDOM,G10,2000,01,0090032814,"6,27,270.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010007630,ALKEM LABORATORIES LIMITED,SV,0000002100,0090003474,RV,31-03-2024,31-03-2024,DI2320203320,31-03-2024,"9,67,512.00",1,0.00,0.00,ZDOM,G05,2000,01,0090032815,"9,67,512.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000002100,0090003475,RV,31-03-2024,31-03-2024,DI2320203321,31-03-2024,"6,09,000.00",1,0.00,0.00,ZDOM,G10,2000,01,0090032817,"6,09,000.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000002100,0090003476,RV,31-03-2024,31-03-2024,DI2320203322,31-03-2024,"6,09,000.00",1,0.00,0.00,ZDOM,G10,2000,01,0090032818,"6,09,000.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000002100,0090003477,RV,31-03-2024,31-03-2024,DI2320203323,31-03-2024,"6,09,000.00",1,0.00,0.00,ZDOM,G10,2000,01,0090032819,"6,09,000.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000002100,0090003478,RV,31-03-2024,31-03-2024,DI2320203324,31-03-2024,"6,09,000.00",1,0.00,0.00,ZDOM,G10,2000,01,0090032820,"6,09,000.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010002992,RASHI MEDICINE COMPANY,IV,0000002100,0090003479,RV,31-03-2024,31-03-2024,DI2320203325,31-03-2024,"4,47,408.00",1,0.00,0.00,ZDOM,G01,2000,01,0090032822,"4,47,408.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,0000002100,0090003480,RV,31-03-2024,31-03-2024,DI2320203326,31-03-2024,"6,24,225.00",1,0.00,0.00,ZDOM,G10,2000,01,0090032823,"6,24,225.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010003264,PAVIT MEDICAL AGENCIES,IV,0000002100,0090003481,RV,31-03-2024,31-03-2024,DI2320203327,31-03-2024,"1,67,762.00",1,0.00,0.00,ZDOM,G01,2000,01,0090032829,"1,67,762.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010003264,PAVIT MEDICAL AGENCIES,IV,0000002100,0090003482,RV,31-03-2024,31-03-2024,DI2320203328,31-03-2024,"1,66,020.00",1,0.00,0.00,ZDOM,G01,2000,01,0090032830,"1,66,020.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010003264,PAVIT MEDICAL AGENCIES,IV,0000002100,0090003483,RV,31-03-2024,31-03-2024,DI2320203329,31-03-2024,"1,74,698.00",1,0.00,0.00,ZDOM,G01,2000,01,0090032831,"1,74,698.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010008691,RANGRA MEDICAL AGENCY,IV,0000002100,0090003484,RV,31-03-2024,31-03-2024,DI2320203330,31-03-2024,"1,18,374.00",1,0.00,0.00,ZDOM,G01,2000,01,0090032832,"1,18,374.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010003264,PAVIT MEDICAL AGENCIES,IV,0000002100,0090003485,RV,31-03-2024,31-03-2024,DI2320203331,31-03-2024,"1,53,573.00",1,0.00,0.00,ZDOM,G01,2000,01,0090032833,"1,53,573.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010000686,UNIVERSAL PHARMA DISTRIBUTORS,IV,0000002100,0090003486,RV,31-03-2024,31-03-2024,DI2320203332,31-03-2024,"1,73,529.00",1,0.00,0.00,ZDOM,G01,2000,01,0090032835,"1,73,529.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010000686,UNIVERSAL PHARMA DISTRIBUTORS,IV,0000002100,0090003487,RV,31-03-2024,31-03-2024,DI2320203333,31-03-2024,"1,53,536.00",1,0.00,0.00,ZDOM,G01,2000,01,0090032836,"1,53,536.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009516,JAI ENTERPRISES,IV,0000002100,0090003488,RV,31-03-2024,31-03-2024,DI2320203334,31-03-2024,"1,56,522.00",1,0.00,0.00,ZDOM,G01,2000,01,0090032838,"1,56,522.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010003264,PAVIT MEDICAL AGENCIES,IV,0000002100,0090003489,RV,31-03-2024,31-03-2024,DI2320203335,31-03-2024,"1,84,911.00",1,0.00,0.00,ZDOM,G01,2000,01,0090032841,"1,84,911.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010004838,KUNWAR DRUG HOUSE,IV,0000002100,0090003490,RV,31-03-2024,31-03-2024,DI2320203336,31-03-2024,"3,57,821.00",1,0.00,0.00,ZDOM,G01,2000,01,0090032846,"3,57,821.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010000847,SRI SAI ENTERPRISES,IV,0000002100,0090003491,RV,31-03-2024,31-03-2024,DI2320203337,31-03-2024,"3,64,736.00",1,0.00,0.00,ZDOM,G02,2000,01,0090032853,"3,64,736.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010000847,SRI SAI ENTERPRISES,IV,0000002100,0090003492,RV,31-03-2024,31-03-2024,DI2320203338,31-03-2024,"3,22,722.00",1,0.00,0.00,ZDOM,G02,2000,01,0090032854,"3,22,722.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010004940,LIFE CARE SURGICALS,IV,0000002100,0090003493,RV,31-03-2024,31-03-2024,DI2320203339,31-03-2024,"3,11,716.00",1,0.00,0.00,ZDOM,G02,2000,01,0090032855,"3,11,716.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010004940,LIFE CARE SURGICALS,IV,0000002100,0090003494,RV,31-03-2024,31-03-2024,DI2320203340,31-03-2024,"3,52,333.00",1,0.00,0.00,ZDOM,G02,2000,01,0090032856,"3,52,333.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010003857,OM SRI SAI PHARMA,IV,0000002100,0090003495,RV,31-03-2024,31-03-2024,DI2320203341,31-03-2024,"3,03,500.00",1,0.00,0.00,ZDOM,G02,2000,01,0090032857,"3,03,500.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010003857,OM SRI SAI PHARMA,IV,0000002100,0090003496,RV,31-03-2024,31-03-2024,DI2320203342,31-03-2024,"3,40,087.00",1,0.00,0.00,ZDOM,G02,2000,01,0090032858,"3,40,087.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0020000033,GUNJESHWARI PHARMA,IV,0000002100,0090003497,RV,31-03-2024,31-03-2024,EX2320200081,31-03-2024,"5,00,000.00",1,0.00,0.00,ZECI,G01,2000,01,0090032859,"5,00,000.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010001628,SHREE NAKODA ASSOCIATES,IV,0000002100,0090003498,RV,31-03-2024,31-03-2024,DI2320203343,31-03-2024,"3,72,844.00",1,0.00,0.00,ZDOM,G01,2000,01,0090032860,"3,72,844.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010003857,OM SRI SAI PHARMA,IV,0000002100,0090003499,RV,31-03-2024,31-03-2024,DI2320203344,31-03-2024,"3,39,159.00",1,0.00,0.00,ZDOM,G02,2000,01,0090032861,"3,39,159.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010003857,OM SRI SAI PHARMA,IV,0000002100,0090003500,RV,31-03-2024,31-03-2024,DI2320203345,31-03-2024,"3,39,231.00",1,0.00,0.00,ZDOM,G02,2000,01,0090032862,"3,39,231.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010003013,RAY SURGICAL HOUSE,IV,0000002100,0090003501,RV,31-03-2024,31-03-2024,DI2320203346,31-03-2024,"4,24,013.00",1,0.00,0.00,ZDOM,G02,2000,01,0090032863,"4,24,013.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010003013,RAY SURGICAL HOUSE,IV,0000002100,0090003502,RV,31-03-2024,31-03-2024,DI2320203347,31-03-2024,"3,15,478.00",1,0.00,0.00,ZDOM,G02,2000,01,0090032864,"3,15,478.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009522,A.D SALES,IV,0000002100,0090003503,RV,31-03-2024,31-03-2024,DI2320203348,31-03-2024,"4,76,323.00",1,0.00,0.00,ZDOM,G02,2000,01,0090032865,"4,76,323.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009522,A.D SALES,IV,0000002100,0090003504,RV,31-03-2024,31-03-2024,DI2320203349,31-03-2024,"3,15,189.00",1,0.00,0.00,ZDOM,G02,2000,01,0090032866,"3,15,189.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009522,A.D SALES,IV,0000002100,0090003505,RV,31-03-2024,31-03-2024,DI2320203350,31-03-2024,"4,17,406.00",1,0.00,0.00,ZDOM,G02,2000,01,0090032867,"4,17,406.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010009522,A.D SALES,IV,0000002100,0090003506,RV,31-03-2024,31-03-2024,DI2320203351,31-03-2024,"3,13,829.00",1,0.00,0.00,ZDOM,G02,2000,01,0090032868,"3,13,829.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010005866,F.M.ENTERPRISE,IV,0000002100,0090003507,RV,31-03-2024,31-03-2024,DI2320203352,31-03-2024,"3,45,113.00",1,0.00,0.00,ZDOM,G02,2000,01,0090032869,"3,45,113.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010005866,F.M.ENTERPRISE,IV,0000002100,0090003508,RV,31-03-2024,31-03-2024,DI2320203353,31-03-2024,"3,26,324.00",1,0.00,0.00,ZDOM,G02,2000,01,0090032870,"3,26,324.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010003168,PAL INDIA PHARMACEUTICALS,IV,0000002100,0090003509,RV,31-03-2024,31-03-2024,DI2320203354,31-03-2024,"6,56,192.00",1,0.00,0.00,ZDOM,G02,2000,01,0090032871,"6,56,192.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010008559,ARPIT MARKETING,IV,0000002100,0090003510,RV,31-03-2024,31-03-2024,DI2320203355,31-03-2024,"3,43,846.00",1,0.00,0.00,ZDOM,G02,2000,01,0090032872,"3,43,846.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010008559,ARPIT MARKETING,IV,0000002100,0090003511,RV,31-03-2024,31-03-2024,DI2320203356,31-03-2024,"3,26,042.00",1,0.00,0.00,ZDOM,G02,2000,01,0090032873,"3,26,042.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0010004625,MAYUKH PHARMA,IV,0000002100,0090003512,RV,31-03-2024,31-03-2024,DI2320203357,31-03-2024,"6,48,228.00",1,0.00,0.00,ZDOM,G02,2000,01,0090032874,"6,48,228.00",0.00,0.00,0.00,0.00,0.00,0.00,,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100000149,SA,,02-04-2022,,02-04-2022,"-10,00,000.00",730,"-10,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"-10,00,000.00",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100000242,SA,,08-02-2022,,08-02-2022,"45,00,000.00",783,"45,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"45,00,000.00",,0.00
0010008283,GLOBAL BEAUTY SECRETS,IV,0000002100,0100000269,SA,,04-04-2022,,04-04-2022,"2,00,000.00",728,"2,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"2,00,000.00",,0.00
0010008283,GLOBAL BEAUTY SECRETS,IV,0000002100,0100000308,SA,,11-02-2022,,11-02-2022,"4,00,000.00",780,"4,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"4,00,000.00",,0.00
0010008283,GLOBAL BEAUTY SECRETS,IV,0000002100,0100000327,SA,,07-02-2022,,07-02-2022,"1,00,000.00",784,"1,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,00,000.00",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100000403,SA,,07-04-2022,,07-04-2022,"1,50,00,000.00",725,"1,50,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,50,00,000.00",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100000404,SA,,07-04-2022,,07-04-2022,"-85,00,000.00",725,"-85,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"-85,00,000.00",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100000407,SA,,08-04-2022,,08-04-2022,"-16,00,000.00",724,"-16,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"-16,00,000.00",,0.00
0010008283,GLOBAL BEAUTY SECRETS,IV,0000002100,0100000441,SA,,16-02-2022,,16-02-2022,"1,00,000.00",775,"1,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,00,000.00",,0.00
0010008283,GLOBAL BEAUTY SECRETS,IV,0000002100,0100000577,SA,,11-04-2022,,11-04-2022,"5,00,000.00",721,"5,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"5,00,000.00",,0.00
0010008283,GLOBAL BEAUTY SECRETS,IV,0000002100,0100000822,SA,,22-02-2022,,22-02-2022,"1,50,000.00",769,"1,50,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,50,000.00",,0.00
0010008283,GLOBAL BEAUTY SECRETS,IV,0000002100,0100001068,SA,,25-02-2022,,25-02-2022,"50,000.00",766,"50,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"50,000.00",,0.00
0000001102,AISHWARYA HEALTHCARE,,0000002100,0100001560,SA,,02-03-2022,,02-03-2022,"50,00,000.00",761,"50,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"50,00,000.00",,0.00
0020000031,DORGLORY PHARMACEUTICAL NIGERIA LTD,Ex,0000002100,0100001714,AB,,05-04-2022,,05-04-2022,"-18,512.50",727,"-18,512.50",0.00,AB,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"-18,512.50",,0.00
0010008283,GLOBAL BEAUTY SECRETS,IV,0000002100,0100001782,SA,,25-04-2022,,25-04-2022,"5,00,000.00",707,"5,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"5,00,000.00",,0.00
0010008283,GLOBAL BEAUTY SECRETS,IV,0000002100,0100001817,SA,,28-04-2022,,28-04-2022,"1,00,000.00",704,"1,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,00,000.00",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100001956,SA,,30-04-2022,,30-04-2022,"30,00,000.00",702,"30,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"30,00,000.00",,0.00
0010002103,SG PHARMA ASSOCIATE,IV,0000002100,0100001959,AB,,25-04-2022,,25-04-2022,"-1,09,500.00",707,"-1,09,500.00",0.00,AB,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"-1,09,500.00",,0.00
0010008283,GLOBAL BEAUTY SECRETS,IV,0000002100,0100002166,SA,,04-05-2022,,04-05-2022,"1,70,000.00",698,"1,70,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,70,000.00",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100002344,SA,,07-05-2022,,07-05-2022,"30,00,000.00",695,"30,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"30,00,000.00",,0.00
0010008283,GLOBAL BEAUTY SECRETS,IV,0000002100,0100002532,SA,,22-03-2022,,22-03-2022,"1,00,000.00",741,"1,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,00,000.00",,0.00
0010008283,GLOBAL BEAUTY SECRETS,IV,0000002100,0100002602,SA,,11-05-2022,,11-05-2022,"3,00,000.00",691,"3,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"3,00,000.00",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100002604,SA,,12-05-2022,,12-05-2022,"-50,00,000.00",690,"-50,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"-50,00,000.00",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100002605,SA,,12-05-2022,,12-05-2022,"-8,00,000.00",690,"-8,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"-8,00,000.00",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100002606,SA,,13-05-2022,,13-05-2022,"-7,00,000.00",689,"-7,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"-7,00,000.00",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100002607,SA,,13-05-2022,,13-05-2022,"-26,00,000.00",689,"-26,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"-26,00,000.00",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100002608,SA,,13-05-2022,,13-05-2022,"2,00,000.00",689,"2,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"2,00,000.00",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100002762,SA,,10-05-2022,,10-05-2022,"13,00,000.00",692,"13,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"13,00,000.00",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100002803,SA,,14-03-2022,,14-03-2022,"5,50,000.00",749,"5,50,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"5,50,000.00",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100002805,SA,,15-03-2022,,15-03-2022,"15,000.00",748,"15,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"15,000.00",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100002837,SA,,05-03-2022,,05-03-2022,"-5,00,000.00",758,"-5,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"-5,00,000.00",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100002838,SA,,07-03-2022,,07-03-2022,"90,00,000.00",756,"90,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"90,00,000.00",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100002951,SA,,20-05-2022,,20-05-2022,"5,00,000.00",682,"5,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"5,00,000.00",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100002952,SA,,08-03-2022,,08-03-2022,"-14,00,000.00",755,"-14,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"-14,00,000.00",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100002955,SA,,10-03-2022,,10-03-2022,"-43,00,000.00",753,"-43,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"-43,00,000.00",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100002956,SA,,10-03-2022,,10-03-2022,"-52,00,000.00",753,"-52,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"-52,00,000.00",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100002960,SA,,14-03-2022,,14-03-2022,"4,10,000.00",749,"4,10,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"4,10,000.00",,0.00
0010008283,GLOBAL BEAUTY SECRETS,IV,0000002100,0100002962,SA,,14-03-2022,,14-03-2022,"1,00,000.00",749,"1,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,00,000.00",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100002963,SA,,16-03-2022,,16-03-2022,"25,00,000.00",747,"25,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"25,00,000.00",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100003049,SA,,21-05-2022,,21-05-2022,"20,00,000.00",681,"20,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"20,00,000.00",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100003096,SA,,02-05-2022,,02-05-2022,"-30,00,000.00",700,"-30,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"-30,00,000.00",,0.00
0010003852,OM SAI PHARMA AND SURGICALS,IV,DUMMY,0100003172,AB,,31-03-2022,,31-03-2022,"-33,073.00",732,"-33,073.00",0.00,AB,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"-33,073.00",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100003182,SA,,31-03-2022,,31-03-2022,"10,00,000.00",732,"10,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"10,00,000.00",,0.00
0010008283,GLOBAL BEAUTY SECRETS,IV,0000002100,0100003183,SA,,31-03-2022,,31-03-2022,"1,00,000.00",732,"1,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"1,00,000.00",,0.00
0000001102,AISHWARYA HEALTHCARE,,0000002100,0100003371,SA,,05-02-2022,,05-02-2022,"15,00,000.00",786,"15,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"15,00,000.00",,0.00
0010003289,PHARMA WORLD,IV,0000002100,0100003387,AB,,15-03-2022,,15-03-2022,"6,07,850.00",748,"6,07,850.00",0.00,AB,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"6,07,850.00",,0.00
0010008433,PHARMA WORLD,IV,0000002100,0100003387,AB,,17-03-2022,,15-03-2022,"-3,19,569.00",748,"-3,19,569.00",0.00,AB,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"-3,19,569.00",,0.00
0000003100,CELEBRITY BIOPHARMA LIMITED,,0000002100,0100003436,SA,,31-01-2022,ENTRY POST WITH,31-01-2022,"-70,81,474.91",791,"-70,81,474.91",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"-70,81,474.91",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100003539,SA,,25-05-2022,,25-05-2022,"10,00,000.00",677,"10,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"10,00,000.00",,0.00
0010001055,SRK LIFE SCIENCES & RESEARCH (INDIA,IV,0000002100,0100004033,SA,,08-05-2023,,08-05-2023,748.00,329,748.00,0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,748.00,,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100004169,SA,,31-05-2022,,31-05-2022,"15,00,000.00",671,"15,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"15,00,000.00",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100004171,SA,,31-05-2022,,31-05-2022,"40,00,000.00",671,"40,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"40,00,000.00",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100004414,SA,,07-06-2022,,07-06-2022,"28,00,000.00",664,"28,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"28,00,000.00",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100004444,SA,,07-06-2022,,07-06-2022,"33,00,000.00",664,"33,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"33,00,000.00",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100004445,SA,,07-06-2022,,07-06-2022,"10,00,000.00",664,"10,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"10,00,000.00",,0.00
0010008283,GLOBAL BEAUTY SECRETS,IV,0000002100,0100004483,SA,,09-06-2022,,09-06-2022,"2,00,000.00",662,"2,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"2,00,000.00",,0.00
0000001101,AISHWARYA HEALTHCARE,,0000002100,0100004633,SA,,01-06-2022,,01-06-2022,"5,00,000.00",670,"5,00,000.00",0.00,SA,,,,,0.00,0.00,0.00,0.00,0.00,0.00,"5,00,000.00",,0.00
