CustCode.,CustName,CustGrp,PrfitCentr,DocumeNo.,DocuType,InvDate,DueDate.,ReferNo,ReferenDt,BalanaDue,DueDays.,DoutfulDeb,NotDue,BillinType,SalesGroup,SalesOrga,Division,BillinDocu,0to30Days,31to60Days,61to90Days,91to120Day,121to150Da,151to180Da,Abve180Day,Legal,WrittenOff
10009648,G V MEDICOSE,Et,1302,90005930,RV,12/30/2023,12/30/2023,DI2310901038,12/30/2023,"16,229.00",82,0,0,ZDOM,G09,1000,1,90028600,0,0,"16,229.00",0,0,0,0,,0
10008497,HAPUR ENTERPRISES,Et,1302,90005931,RV,12/30/2023,12/30/2023,DI2310901039,12/30/2023,"7,860.00",82,0,0,ZDOM,G09,1000,1,90028601,0,0,"7,860.00",0,0,0,0,,0
10008890,OM SHRI DISTRIBUTORS,Et,1302,90005933,RV,12/30/2023,12/30/2023,DI2310901040,12/30/2023,"4,200.00",82,0,0,ZDOM,G09,1000,1,90028603,0,0,"4,200.00",0,0,0,0,,0
10008530,SYMPATHY PHARMA,Et,1302,90005934,RV,12/30/2023,12/30/2023,DI2310901041,12/30/2023,"4,140.00",82,0,0,ZDOM,G09,1000,1,90028606,0,0,"4,140.00",0,0,0,0,,0
10008838,TRIVENI MEDICAL AGENCY,Et,1302,90005935,RV,12/30/2023,12/30/2023,DI2310901042,12/30/2023,"6,240.00",82,0,0,ZDOM,G09,1000,1,90028607,0,0,"6,240.00",0,0,0,0,,0
10008824,PUSHPAK PHARMA,Et,1306,90005937,RV,12/30/2023,12/30/2023,DI2311800262,12/30/2023,"8,750.00",82,0,0,ZDOM,G09,1000,1,90028613,0,0,"8,750.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90005938,RV,12/31/2023,12/31/2023,DI2310201540,12/31/2023,"87,248.00",81,0,0,ZDOM,G10,1000,1,90028620,0,0,"87,248.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90005939,RV,12/31/2023,12/31/2023,DI2310201541,12/31/2023,"1,27,680.00",81,0,0,ZDOM,G10,1000,1,90028622,0,0,"1,27,680.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90005940,RV,12/31/2023,12/31/2023,DI2310201542,12/31/2023,"1,10,656.00",81,0,0,ZDOM,G10,1000,1,90028623,0,0,"1,10,656.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90005941,RV,12/31/2023,12/31/2023,DI2310201543,12/31/2023,"1,70,240.00",81,0,0,ZDOM,G10,1000,1,90028624,0,0,"1,70,240.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90005943,RV,12/31/2023,12/31/2023,DI2310201545,12/31/2023,"1,38,320.00",81,0,0,ZDOM,G10,1000,1,90028626,0,0,"1,38,320.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90005944,RV,12/31/2023,12/31/2023,DI2310201546,12/31/2023,"2,40,464.00",81,0,0,ZDOM,G10,1000,1,90028627,0,0,"2,40,464.00",0,0,0,0,,0
3200,CELEBRITY BIOPHARMA LIMITED,,1101,90005952,RV,12/31/2023,12/31/2023,DI2310201550,12/31/2023,"15,87,119.00",81,0,0,IV,,1000,1,90028636,0,0,"15,87,119.00",0,0,0,0,,0
10008394,F. CHAUDHARI PHARMA,Et,1302,90005957,RV,12/31/2023,12/31/2023,DI2310901045,12/31/2023,"51,120.00",81,0,0,ZDOM,G09,1000,1,90028644,0,0,"51,120.00",0,0,0,0,,0
10009352,SHARDA MEDICAL AGENCIES,Et,1200,90005959,RV,12/31/2023,12/31/2023,DI2310300818,12/31/2023,"49,248.00",81,0,0,ZDOM,G09,1000,1,90028647,0,0,"49,248.00",0,0,0,0,,0
10008872,CHANDRA DRUG HOUSE,Et,1302,90005960,RV,12/31/2023,12/31/2023,DI2310901046,12/31/2023,"32,198.00",81,0,0,ZDOM,G09,1000,1,90028648,0,0,"32,198.00",0,0,0,0,,0
10008387,YUVIKA PHARMACEUTICAL,Et,1302,90005961,RV,12/31/2023,12/31/2023,DI2310901047,12/31/2023,"46,850.00",81,0,0,ZDOM,G09,1000,1,90028649,0,0,"46,850.00",0,0,0,0,,0
10008860,ERNST PHARMACIA,IV,1101,90005965,RV,12/31/2023,12/31/2023,DI2310201554,12/31/2023,"1,59,939.00",81,0,0,ZDOM,G04,1000,1,90028654,0,0,"1,59,939.00",0,0,0,0,,0
10008673,OZONE PHARMACEUTICALS LIMITED,IV,1101,90005966,RV,12/31/2023,12/31/2023,DI2310201555,12/31/2023,"2,39,747.00",81,0,0,ZDOM,G04,1000,1,90028656,0,0,"2,39,747.00",0,0,0,0,,0
10005702,INTIGREAT CONSULTING SERVICES LLP,Ex,1101,90005974,RV,12/31/2023,12/31/2023,DI2310201563,12/31/2023,"94,080.00",81,0,0,ZDOM,G03,1000,1,90028674,0,0,"94,080.00",0,0,0,0,,0
10005702,INTIGREAT CONSULTING SERVICES LLP,Ex,1101,90005975,RV,12/31/2023,12/31/2023,DI2310201564,12/31/2023,"11,00,467.00",81,0,0,ZDOM,G03,1000,1,90028682,0,0,"11,00,467.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90005978,RV,12/31/2023,12/31/2023,DI2310201567,12/31/2023,"34,854.00",81,0,0,ZDOM,G10,1000,1,90028697,0,0,"34,854.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90005979,RV,12/31/2023,12/31/2023,DI2310201568,12/31/2023,"24,398.00",81,0,0,ZDOM,G10,1000,1,90028698,0,0,"24,398.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90005980,RV,12/31/2023,12/31/2023,DI2310201569,12/31/2023,"41,825.00",81,0,0,ZDOM,G10,1000,1,90028699,0,0,"41,825.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90005981,RV,12/31/2023,12/31/2023,DI2310201570,12/31/2023,"64,481.00",81,0,0,ZDOM,G10,1000,1,90028700,0,0,"64,481.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90005982,RV,12/31/2023,12/31/2023,DI2310201571,12/31/2023,"27,884.00",81,0,0,ZDOM,G10,1000,1,90028701,0,0,"27,884.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90005983,RV,12/31/2023,12/31/2023,DI2310201572,12/31/2023,"20,913.00",81,0,0,ZDOM,G10,1000,1,90028703,0,0,"20,913.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90005984,RV,12/31/2023,12/31/2023,DI2310201573,12/31/2023,"34,854.00",81,0,0,ZDOM,G10,1000,1,90028704,0,0,"34,854.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90005985,RV,12/31/2023,12/31/2023,DI2310201574,12/31/2023,"20,913.00",81,0,0,ZDOM,G10,1000,1,90028705,0,0,"20,913.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90005986,RV,12/31/2023,12/31/2023,DI2310201575,12/31/2023,"45,485.00",81,0,0,ZDOM,G10,1000,1,90028706,0,0,"45,485.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90005987,RV,12/31/2023,12/31/2023,DI2310201576,12/31/2023,"2,440.00",81,0,0,ZDOM,G10,1000,1,90028709,0,0,"2,440.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90005988,RV,12/31/2023,12/31/2023,DI2310201577,12/31/2023,"55,767.00",81,0,0,ZDOM,G10,1000,1,90028710,0,0,"55,767.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90005989,RV,12/31/2023,12/31/2023,DI2310201578,12/31/2023,"2,15,226.00",81,0,0,ZDOM,G10,1000,1,90028712,0,0,"2,15,226.00",0,0,0,0,,0
10009352,SHARDA MEDICAL AGENCIES,Et,1200,90005990,RV,12/31/2023,12/31/2023,DI2310300819,12/31/2023,"20,653.00",81,0,0,ZDOM,G09,1000,1,90028722,0,0,"20,653.00",0,0,0,0,,0
10008936,URMILA MEDICAL AGENCIES,IN,1200,90006008,RV,01-04-2024,01-04-2024,DI2310300822,01-04-2024,"50,400.00",77,0,0,ZDOM,G10,1000,1,90028745,0,0,"50,400.00",0,0,0,0,,0
10009562,OXY PHARMA,CC,1200,90006011,RV,01-04-2024,01-04-2024,DI2310300823,01-04-2024,"56,000.00",77,0,0,ZDOM,G08,1000,1,90028757,0,0,"56,000.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90006016,RV,01-04-2024,01-04-2024,DI2310201581,01-04-2024,"1,42,576.00",77,0,0,ZDOM,G10,1000,1,90028768,0,0,"1,42,576.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90006017,RV,01-04-2024,01-04-2024,DI2310201582,01-04-2024,"2,40,464.00",77,0,0,ZDOM,G10,1000,1,90028769,0,0,"2,40,464.00",0,0,0,0,,0
3100,CELEBRITY BIOPHARMA LIMITED,,1101,90006020,RV,01-05-2024,01-05-2024,DI2310201583,01-05-2024,"7,767.00",76,0,0,IV,,1000,1,90028777,0,0,"7,767.00",0,0,0,0,,0
3200,CELEBRITY BIOPHARMA LIMITED,,1101,90006029,RV,01-05-2024,01-05-2024,DI2310201585,01-05-2024,"18,34,560.00",76,0,0,IV,,1000,1,90028800,0,0,"18,34,560.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90006039,RV,01-09-2024,01-09-2024,DI2310201592,01-09-2024,"76,160.00",72,0,0,ZDOM,G10,1000,1,90028850,0,0,"76,160.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90006040,RV,01-09-2024,01-09-2024,DI2310201593,01-09-2024,"3,808.00",72,0,0,ZDOM,G10,1000,1,90028851,0,0,"3,808.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90006041,RV,01-09-2024,01-09-2024,DI2310201594,01-09-2024,"38,080.00",72,0,0,ZDOM,G10,1000,1,90028852,0,0,"38,080.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90006042,RV,01-09-2024,01-09-2024,DI2310201595,01-09-2024,"19,040.00",72,0,0,ZDOM,G10,1000,1,90028853,0,0,"19,040.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90006043,RV,01-09-2024,01-09-2024,DI2310201596,01-09-2024,"19,040.00",72,0,0,ZDOM,G10,1000,1,90028854,0,0,"19,040.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90006044,RV,01-09-2024,01-09-2024,DI2310201597,01-09-2024,"35,673.00",72,0,0,ZDOM,G10,1000,1,90028855,0,0,"35,673.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90006045,RV,01-09-2024,01-09-2024,DI2310201598,01-09-2024,"21,934.00",72,0,0,ZDOM,G10,1000,1,90028856,0,0,"21,934.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90006046,RV,01-09-2024,01-09-2024,DI2310201599,01-09-2024,"48,255.00",72,0,0,ZDOM,G10,1000,1,90028857,0,0,"48,255.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90006047,RV,01-09-2024,01-09-2024,DI2310201600,01-09-2024,"10,967.00",72,0,0,ZDOM,G10,1000,1,90028858,0,0,"10,967.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90006048,RV,01-09-2024,01-09-2024,DI2310201601,01-09-2024,"29,611.00",72,0,0,ZDOM,G10,1000,1,90028859,0,0,"29,611.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90006049,RV,01-09-2024,01-09-2024,DI2310201602,01-09-2024,"32,536.00",72,0,0,ZDOM,G10,1000,1,90028860,0,0,"32,536.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90006050,RV,01-09-2024,01-09-2024,DI2310201603,01-09-2024,"30,464.00",72,0,0,ZDOM,G10,1000,1,90028861,0,0,"30,464.00",0,0,0,0,,0
10005286,K.K.SALES,CC,1200,90006059,RV,01-10-2024,01-10-2024,DI2310300829,01-10-2024,"61,040.00",71,0,0,ZDOM,G08,1000,1,90028910,0,0,"61,040.00",0,0,0,0,,0
10008872,CHANDRA DRUG HOUSE,Et,1302,90006063,RV,01-10-2024,01-10-2024,DI2310901052,01-10-2024,"36,569.00",71,0,0,ZDOM,G09,1000,1,90028920,0,0,"36,569.00",0,0,0,0,,0
10001329,SREE DISTRIBUTORS,CC,1102,90006098,RV,01-12-2024,01-12-2024,DI2311100143,01-12-2024,"1,44,010.00",69,0,0,ZDOM,G09,1000,1,90029012,0,0,"1,44,010.00",0,0,0,0,,0
10008530,SYMPATHY PHARMA,Et,1302,90006139,RV,1/15/2024,1/15/2024,DI2310901059,1/15/2024,"26,244.00",66,0,0,ZDOM,G09,1000,1,90029075,0,0,"26,244.00",0,0,0,0,,0
10008931,VINU MEDICAL AGENCY,Et,1302,90006140,RV,1/15/2024,1/15/2024,DI2310901060,1/15/2024,"16,434.00",66,0,0,ZDOM,G09,1000,1,90029076,0,0,"16,434.00",0,0,0,0,,0
10009570,LAXMI PHARMACEUTICAL,Et,1302,90006143,RV,1/15/2024,1/15/2024,DI2310901062,1/15/2024,"13,781.00",66,0,0,ZDOM,G09,1000,1,90029079,0,0,"13,781.00",0,0,0,0,,0
10008872,CHANDRA DRUG HOUSE,Et,1302,90006144,RV,1/15/2024,1/15/2024,DI2310901063,1/15/2024,"12,039.00",66,0,0,ZDOM,G09,1000,1,90029081,0,0,"12,039.00",0,0,0,0,,0
10002881,RAJASTHAN MEDICAL SERVICES CO. LTD.,IN,1200,90006157,RV,1/17/2024,1/17/2024,DI2310300836,1/17/2024,"1,74,944.00",64,0,0,ZDOM,G10,1000,1,90029150,0,0,"1,74,944.00",0,0,0,0,,0
10008720,VAISHNAVI PHARMA,Et,1302,90006159,RV,1/17/2024,1/17/2024,DI2310901066,1/17/2024,"9,855.00",64,0,0,ZDOM,G09,1000,1,90029166,0,0,"9,855.00",0,0,0,0,,0
3200,CELEBRITY BIOPHARMA LIMITED,,1101,90006164,RV,1/18/2024,1/18/2024,DI2310201633,1/18/2024,"10,00,765.00",63,0,0,IV,,1000,1,90029176,0,0,"10,00,765.00",0,0,0,0,,0
10008956,AMIT AGENCIES,Et,1305,90006166,RV,1/18/2024,1/18/2024,DI2312100508,1/18/2024,"25,562.00",63,0,0,ZDOM,G09,1000,1,90029190,0,0,"25,562.00",0,0,0,0,,0
10009797,BEENAPANI PHARMACEUTICALS,CC,1305,90006188,RV,1/18/2024,1/18/2024,DI2312100509,1/18/2024,"18,414.00",63,0,0,ZDOM,G09,1000,1,90029221,0,0,"18,414.00",0,0,0,0,,0
10009705,ANIKA TRADER,IN,1200,90006189,RV,1/18/2024,1/18/2024,DI2310300840,1/18/2024,"14,627.00",63,0,0,ZDOM,G10,1000,1,90029222,0,0,"14,627.00",0,0,0,0,,0
10001329,SREE DISTRIBUTORS,CC,1200,90006198,RV,1/17/2024,1/17/2024,CN2310300280,1/17/2024,"-1,52,705.00",64,0,0,ZRCN,G09,1000,1,90029252,0,0,"-1,52,705.00",0,0,0,0,,0
10008840,SAMALESHWARI PHARMA PVT LTD,Et,1305,90006202,RV,1/19/2024,1/19/2024,DI2312100510,1/19/2024,"8,080.00",62,0,0,ZDOM,G09,1000,1,90029261,0,0,"8,080.00",0,0,0,0,,0
10009705,ANIKA TRADER,IN,1200,90006204,RV,1/19/2024,1/19/2024,DI2310300842,1/19/2024,"2,52,000.00",62,0,0,ZDOM,G10,1000,1,90029274,0,0,"2,52,000.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90006205,RV,1/20/2024,1/20/2024,DI2310201640,1/20/2024,"34,496.00",61,0,0,ZDOM,G10,1000,1,90029275,0,0,"34,496.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90006206,RV,1/20/2024,1/20/2024,DI2310201641,1/20/2024,"2,464.00",61,0,0,ZDOM,G10,1000,1,90029276,0,0,"2,464.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90006207,RV,1/20/2024,1/20/2024,DI2310201642,1/20/2024,"2,094.00",61,0,0,ZDOM,G10,1000,1,90029277,0,0,"2,094.00",0,0,0,0,,0
10004524,J&K MEDICAL SUPPLIES CORPORATION LT,IN,1101,90006208,RV,1/20/2024,1/20/2024,DI2310201643,1/20/2024,"16,016.00",61,0,0,ZDOM,G10,1000,1,90029278,0,0,"16,016.00",0,0,0,0,,0
10008422,APURVAM PHARMA LLP,IV,1200,90006209,RV,1/20/2024,1/20/2024,DI2310300843,1/20/2024,"1,73,250.00",61,0,0,ZDOM,G10,1000,1,90029279,0,0,"1,73,250.00",0,0,0,0,,0
3200,CELEBRITY BIOPHARMA LIMITED,,1101,90006228,RV,1/22/2024,1/22/2024,DI2310201647,1/22/2024,"13,87,680.00",59,0,0,IV,,1000,1,90029326,0,"13,87,680.00",0,0,0,0,0,,0
10009691,AUSHADH DISTRIBUTORS,IN,1200,90006232,RV,1/23/2024,1/23/2024,DI2310300847,1/23/2024,"9,576.00",58,0,0,ZDOM,G10,1000,1,90029333,0,"9,576.00",0,0,0,0,0,,0
10008710,MEDICARE MEDICAL AGENCY,Et,1302,90006234,RV,1/23/2024,1/23/2024,DI2310901071,1/23/2024,"13,375.00",58,0,0,ZDOM,G09,1000,1,90029337,0,"13,375.00",0,0,0,0,0,,0
10008931,VINU MEDICAL AGENCY,Et,1302,90006235,RV,1/23/2024,1/23/2024,DI2310901072,1/23/2024,"23,429.00",58,0,0,ZDOM,G09,1000,1,90029338,0,"23,429.00",0,0,0,0,0,,0
3200,CELEBRITY BIOPHARMA LIMITED,,1101,90006239,RV,1/23/2024,1/23/2024,DI2310201650,1/23/2024,"13,87,680.00",58,0,0,IV,,1000,1,90029346,0,"13,87,680.00",0,0,0,0,0,,0
10004037,MICRO LABS LTD,IV,1101,90006245,RV,1/23/2024,1/23/2024,DI2310201651,1/23/2024,"10,36,000.00",58,0,0,ZDOM,G04,1000,1,90029358,0,"10,36,000.00",0,0,0,0,0,,0
10009547,MEDIC LIFECARE,IN,1200,90006253,RV,1/24/2024,1/24/2024,DI2310300850,1/24/2024,"1,03,950.00",57,0,0,ZDOM,G10,1000,1,90029378,0,"1,03,950.00",0,0,0,0,0,,0
10009648,G V MEDICOSE,Et,1302,90006255,RV,1/24/2024,1/24/2024,DI2310901075,1/24/2024,"30,096.00",57,0,0,ZDOM,G09,1000,1,90029381,0,"30,096.00",0,0,0,0,0,,0
2100,AISHWARYA LIFESCIENCES,,1101,90006264,RV,1/24/2024,1/24/2024,DI2310201655,1/24/2024,"2,72,832.00",57,0,0,IV,,1000,1,90029405,0,"2,72,832.00",0,0,0,0,0,,0
10008387,YUVIKA PHARMACEUTICAL,Et,1302,90006265,RV,1/24/2024,1/24/2024,DI2310901077,1/24/2024,"51,362.00",57,0,0,ZDOM,G09,1000,1,90029411,0,"51,362.00",0,0,0,0,0,,0
10009811,ADWETA RESOURCES PVT LTD,CC,1302,90006273,RV,1/25/2024,1/25/2024,DI2310901079,1/25/2024,"15,680.00",56,0,0,ZDOM,G08,1000,1,90029435,0,"15,680.00",0,0,0,0,0,,0
10001329,SREE DISTRIBUTORS,CC,1200,90006274,RV,1/25/2024,1/25/2024,DI2310300855,1/25/2024,"1,44,010.00",56,0,0,ZDOM,G09,1000,1,90029436,0,"1,44,010.00",0,0,0,0,0,,0
10009745,CAMBRIDGE PHARMA,Et,1302,90006276,RV,1/25/2024,1/25/2024,DI2310901081,1/25/2024,"11,653.00",56,0,0,ZDOM,G09,1000,1,90029438,0,"11,653.00",0,0,0,0,0,,0
10009708,SCITEM PHARMACEUTICALS,IN,1200,90006279,RV,1/25/2024,1/25/2024,DI2310300856,1/25/2024,"1,00,800.00",56,0,0,ZDOM,G10,1000,1,90029459,0,"1,00,800.00",0,0,0,0,0,,0
10008710,MEDICARE MEDICAL AGENCY,Et,1302,90006281,RV,1/27/2024,1/27/2024,DI2310901084,1/27/2024,"3,960.00",54,0,0,ZDOM,G09,1000,1,90029469,0,"3,960.00",0,0,0,0,0,,0
3200,CELEBRITY BIOPHARMA LIMITED,,1101,90006284,RV,1/27/2024,1/27/2024,DI2310201661,1/27/2024,"35,04,480.00",54,0,0,IV,,1000,1,90029484,0,"35,04,480.00",0,0,0,0,0,,0
10004038,MICRO LABS LTD,IV,1101,90006288,RV,1/27/2024,1/27/2024,DI2310201664,1/27/2024,"2,74,176.00",54,0,0,ZDOM,G04,1000,1,90029497,0,"2,74,176.00",0,0,0,0,0,,0
2100,AISHWARYA LIFESCIENCES,,1101,90006291,RV,1/27/2024,1/27/2024,DI2310201665,1/27/2024,"2,84,945.00",54,0,0,IV,,1000,1,90029501,0,"2,84,945.00",0,0,0,0,0,,0
10008567,DEEP MEDICOSE,Et,1302,90006294,RV,1/29/2024,1/29/2024,DI2310901085,1/29/2024,"32,036.00",52,0,0,ZDOM,G09,1000,1,90029511,0,"32,036.00",0,0,0,0,0,,0
2100,AISHWARYA LIFESCIENCES,,1101,90006295,RV,1/29/2024,1/29/2024,DI2310201667,1/29/2024,"1,02,660.00",52,0,0,IV,,1000,1,90029512,0,"1,02,660.00",0,0,0,0,0,,0
10008260,MODERN MEDISCIENCES PVT LTD,IV,1101,90006297,RV,1/29/2024,1/29/2024,DI2310201668,1/29/2024,"2,28,480.00",52,0,0,ZDOM,G04,1000,1,90029516,0,"2,28,480.00",0,0,0,0,0,,0
10004355,MACLEODS PHARMACEUTICALS LIMITED,IV,1101,90006298,RV,1/29/2024,1/29/2024,DI2310201669,1/29/2024,"21,95,216.00",52,0,0,ZDOM,G04,1000,1,90029517,0,"21,95,216.00",0,0,0,0,0,,0
10006858,BIOMAX BIOTECHNICS PRIVATE LIMITED,IV,1101,90006299,RV,1/29/2024,1/29/2024,DI2310201670,1/29/2024,"1,59,230.00",52,0,0,ZDOM,G04,1000,1,90029519,0,"1,59,230.00",0,0,0,0,0,,0
10008485,FIBOVIL PHARMACEUTICALS PRIVATE LIM,IV,1101,90006302,RV,1/29/2024,1/29/2024,DI2310201672,1/29/2024,"2,62,080.00",52,0,0,ZDOM,G04,1000,1,90029534,0,"2,62,080.00",0,0,0,0,0,,0
10007245,ARVINCARE,IV,1101,90006303,RV,1/29/2024,1/29/2024,DI2310201673,1/29/2024,"1,39,695.00",52,0,0,ZDOM,G04,1000,1,90029536,0,"1,39,695.00",0,0,0,0,0,,0
10009792,PULSE PHARMACEUTICAL DISTRIBUTORS,CC,1302,90006304,RV,1/29/2024,1/29/2024,DI2310901086,1/29/2024,"2,29,716.00",52,0,0,ZDOM,G08,1000,1,90029548,0,"2,29,716.00",0,0,0,0,0,,0
10009708,SCITEM PHARMACEUTICALS,IN,1200,90006305,RV,1/30/2024,1/30/2024,DI2310300861,1/30/2024,"76,160.00",51,0,0,ZDOM,G10,1000,1,90029557,0,"76,160.00",0,0,0,0,0,,0
10009708,SCITEM PHARMACEUTICALS,IN,1200,90006308,RV,1/30/2024,1/30/2024,DI2310300862,1/30/2024,"3,02,400.00",51,0,0,ZDOM,G10,1000,1,90029561,0,"3,02,400.00",0,0,0,0,0,,0
10008784,SADGURU MEDICAL AGENCY,1,1302,90006311,RV,1/30/2024,1/30/2024,DI2310901088,1/30/2024,"22,859.00",51,0,0,ZDOM,G09,1000,1,90029572,0,"22,859.00",0,0,0,0,0,,0
10008394,F. CHAUDHARI PHARMA,Et,1302,90006312,RV,1/30/2024,1/30/2024,DI2310901089,1/30/2024,"39,294.00",51,0,0,ZDOM,G09,1000,1,90029573,0,"39,294.00",0,0,0,0,0,,0
10008867,M/S ASIS AGENCIES,Et,1305,90006313,RV,1/30/2024,1/30/2024,DI2312100511,1/30/2024,"39,101.00",51,0,0,ZDOM,G09,1000,1,90029574,0,"39,101.00",0,0,0,0,0,,0
10008840,SAMALESHWARI PHARMA PVT LTD,Et,1305,90006315,RV,1/30/2024,1/30/2024,DI2312100512,1/30/2024,"14,494.00",51,0,0,ZDOM,G09,1000,1,90029576,0,"14,494.00",0,0,0,0,0,,0
10008868,PRAKASH MEDICAL AGENCIES,Et,1305,90006316,RV,1/30/2024,1/30/2024,DI2312100513,1/30/2024,0,51,0,0,ZDOM,G09,1000,1,90029577,0,0,0,0,0,0,0,,0
10008869,SUDHANANDA PHARMACEUTICALS,Et,1305,90006318,RV,1/30/2024,1/30/2024,DI2312100514,1/30/2024,"32,796.00",51,0,0,ZDOM,G09,1000,1,90029581,0,"32,796.00",0,0,0,0,0,,0
10008305,CARE PHARMA,Et,1302,90006319,RV,1/30/2024,1/30/2024,DI2310901092,1/30/2024,"76,878.00",51,0,0,ZDOM,G09,1000,1,90029583,0,"76,878.00",0,0,0,0,0,,0
10008720,VAISHNAVI PHARMA,Et,1302,90006320,RV,1/30/2024,1/30/2024,DI2310901093,1/30/2024,"21,931.00",51,0,0,ZDOM,G09,1000,1,90029584,0,"21,931.00",0,0,0,0,0,,0
10008530,SYMPATHY PHARMA,Et,1302,90006321,RV,1/30/2024,1/30/2024,DI2310901094,1/30/2024,"17,416.00",51,0,0,ZDOM,G09,1000,1,90029586,0,"17,416.00",0,0,0,0,0,,0
10008931,VINU MEDICAL AGENCY,Et,1302,90006322,RV,1/30/2024,1/30/2024,DI2310901095,1/30/2024,"19,152.00",51,0,0,ZDOM,G09,1000,1,90029587,0,"19,152.00",0,0,0,0,0,,0
10004355,MACLEODS PHARMACEUTICALS LIMITED,IV,1101,90006323,RV,1/30/2024,1/30/2024,DI2310201677,1/30/2024,"14,34,935.00",51,0,0,ZDOM,G04,1000,1,90029592,0,"14,34,935.00",0,0,0,0,0,,0
2100,AISHWARYA LIFESCIENCES,,1101,90006324,RV,1/30/2024,1/30/2024,DI2310201678,1/30/2024,"4,03,200.00",51,0,0,IV,,1000,1,90029595,0,"4,03,200.00",0,0,0,0,0,,0
3200,CELEBRITY BIOPHARMA LIMITED,,1102,90006325,RV,1/30/2024,1/30/2024,DI2311100144,1/30/2024,"99,216.00",51,0,0,IV,,1000,1,90029597,0,"99,216.00",0,0,0,0,0,,0
10008888,SANSMR HEALTHCARE PVT LTD,Et,1302,90006328,RV,1/30/2024,1/30/2024,DI2310901096,1/30/2024,"44,952.00",51,0,0,ZDOM,G09,1000,1,90029608,0,"44,952.00",0,0,0,0,0,,0
10008387,YUVIKA PHARMACEUTICAL,Et,1302,90006329,RV,1/30/2024,1/30/2024,DI2310901097,1/30/2024,"7,880.00",51,0,0,ZDOM,G09,1000,1,90029612,0,"7,880.00",0,0,0,0,0,,0
10008570,LAXMI MEDICAL HALL,Et,1305,90006330,RV,1/30/2024,1/30/2024,DI2312100515,1/30/2024,"44,987.00",51,0,0,ZDOM,G09,1000,1,90029613,0,"44,987.00",0,0,0,0,0,,0
