CustCode.;Doc. No.;CustName;CustGrp;PrfitCentr;DocuType;InvDate;DueDate.;ReferNo;ReferenDt;BalanaDue;DueDays.;DoutfulDeb;NotDue;BillinType;SalesGroup;SalesOrga;Division;BillinDocu;0to30Days;31to60Days;61to90Days;91to120Day;121to150Day;151to180Da;Abve180Day;Legal;WrittenOff;Due Amount;Overdue Amount;Timestamp;Status
0010004074;1400003687;MOHUMAX LIFESCIENCE PVT LTD;IV;0000001101;DZ;00.00.0000;18.03.2024;NEFT:MOHUMAX LIF;18.03.2024;165.036,00-;00057;165.036,00-;0,00;DZ;;;;;0,00;165.036,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010009613;1400003688;SS PHARMA TRADERS PVT LTD;IN;0000001302;DZ;00.00.0000;31.01.2024;DI2310901103;18.03.2024;115.018,00;00057;115.018,00;0,00;DZ;;;;;0,00;115.018,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010009656;1400003690;SRI VASAVI MEDICAL AGENCIES;IN;0000001200;DZ;00.00.0000;31.03.2024;BY INST 386 : MI;19.03.2024;937,00-;00056;937,00-;0,00;DZ;;;;;0,00;937,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010005702;1400003691;INTIGREAT CONSULTING SERVICES;Ex;0000001101;DZ;00.00.0000;29.11.2023;DI2310201377;18.03.2024;472.517,00;00057;472.517,00;0,00;DZ;;;;;0,00;472.517,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010003744;1400003698;NIA PHARMA;IV;0000001101;DZ;00.00.0000;22.12.2023;DI2310201464;21.03.2024;14.899,00;00054;14.899,00;0,00;DZ;;;;;0,00;14.899,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008937;1400003701;SHIVA MEDICAL AGENCY;Et;0000001200;DZ;00.00.0000;28.08.2023;IMPS/P2A/4081141;21.03.2024;20.560,68;00054;20.560,68;0,00;DZ;;;;;0,00;20.560,68;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010005722;1400003704;J V HEALTH CARE;IV;0000001101;DZ;00.00.0000;16.03.2024;DI2310201880;21.03.2024;26.468,00;00054;26.468,00;0,00;DZ;;;;;0,00;26.468,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010009708;1400003705;SCITEM PHARMACEUTICALS;IN;0000001200;DZ;00.00.0000;30.01.2024;DI2310300862;21.03.2024;279.356,00;00054;279.356,00;0,00;DZ;;;;;0,00;279.356,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008951;1400003707;GALPHA LABORATORIES LTD;Ge;0000001101;DZ;00.00.0000;31.08.2023;DI2310200950;22.03.2024;215.094,00;00053;215.094,00;0,00;DZ;;;;;0,00;215.094,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010006071;1400003708;GLAND PHARMA LIMITED;IV;0000001101;DZ;00.00.0000;21.03.2024;NEFT:GLAND PHARM;21.03.2024;51.744,40-;00054;51.744,40-;0,00;DZ;;;;;0,00;51.744,40-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010000760;1400003715;VAISHNAVI SURGICAL;CC;0000001306;DZ;00.00.0000;31.10.2023;UPI/P2A/40821184;22.03.2024;89.766,40;00053;89.766,40;0,00;DZ;;;;;0,00;89.766,40;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008710;1400003725;MEDICARE MEDICAL AGENCY;Et;0000001302;DZ;00.00.0000;23.10.2023;DI2310900757;29.02.2024;923,14;00075;923,14;0,00;DZ;;;;;0,00;923,14;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010009824;1400003737;SRINIDHI PHARMA & SURGICAL;CC;0000001200;DZ;00.00.0000;31.01.2024;DI2310300873;28.03.2024;55.925,00;00047;55.925,00;0,00;DZ;;;;;0,00;55.925,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010009702;1400003739;PADMAVATHI REMEDIES PRIVATE LI;IN;0000001200;DZ;00.00.0000;28.02.2024;DI2310300988;28.03.2024;30.189,95;00047;30.189,95;0,00;DZ;;;;;0,00;30.189,95;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008302;1400003743;S.A.MEDICAL AGENCIES;Et;0000001302;DZ;00.00.0000;31.07.2023;DI2310900437;28.03.2024;8.643,00;00047;8.643,00;0,00;DZ;;;;;0,00;8.643,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0000003100;1400003751;CELEBRITY BIOPHARMA LIMITED;;0000001102;DZ;00.00.0000;13.03.2024;HDFCR52024031387;13.03.2024;950.000,00-;00062;950.000,00-;0,00;DZ;;;;;0,00;950.000,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0000003100;1400003752;CELEBRITY BIOPHARMA LIMITED;;0000001102;DZ;00.00.0000;23.03.2024;HDFCR52024032391;23.03.2024;600.000,00-;00052;600.000,00-;0,00;DZ;;;;;0,00;600.000,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0000003100;1400003753;CELEBRITY BIOPHARMA LIMITED;;0000001102;DZ;00.00.0000;23.03.2024;HDFCR52024032391;23.03.2024;650.000,00-;00052;650.000,00-;0,00;DZ;;;;;0,00;650.000,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0000003100;1400003754;CELEBRITY BIOPHARMA LIMITED;;0000001102;DZ;00.00.0000;23.03.2024;N083242949183888;23.03.2024;60.000,00-;00052;60.000,00-;0,00;DZ;;;;;0,00;60.000,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0020000055;1400003759;LINEA PHARMACEUTICALS (INT) LT;Ex;0000001101;DZ;00.00.0000;18.03.2024;30930I01R2431343;18.03.2024;1.433.484,50-;00057;1.433.484,50-;0,00;DZ;;;;;0,00;1.433.484,50-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010003185;1400003766;PANKAJ MEDICINE;Et;0000001302;DZ;00.00.0000;29.02.2024;DI2310901189;29.03.2024;13.938,55;00046;13.938,55;0,00;DZ;;;;;0,00;13.938,55;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010007917;1400003767;PUJA PHARMACEUTICALS;Et;0000001301;DZ;00.00.0000;31.01.2024;SBIN524089605931;29.03.2024;33.982,00;00046;33.982,00;0,00;DZ;;;;;0,00;33.982,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008679;1400003774;MEDICARE CHEMIST;CC;0000001102;DZ;00.00.0000;31.03.2024;CLG/011705/28032;29.03.2024;4.791,00-;00046;4.791,00-;0,00;DZ;;;;;0,00;4.791,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010002881;1400003786;RAJASTHAN MEDICAL SERVICES CO.;IN;0000001101;DZ;00.00.0000;29.03.2024;NEFT:TREASURY OF;29.03.2024;169.040,00-;00046;169.040,00-;0,00;DZ;;;;;0,00;169.040,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010009691;1400003789;AUSHADH DISTRIBUTORS;IN;0000001101;DZ;00.00.0000;30.03.2024;NEFT:AUSHADH DIS;30.03.2024;5.897,00-;00045;5.897,00-;0,00;DZ;;;;;0,00;5.897,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010000760;1400003792;VAISHNAVI SURGICAL;CC;0000001301;DZ;00.00.0000;30.12.2023;DI2311000822;30.03.2024;44.082,40;00045;44.082,40;0,00;DZ;;;;;0,00;44.082,40;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008868;1400003793;PRAKASH MEDICAL AGENCIES;Et;0000001305;DZ;00.00.0000;31.01.2024;DI2312100513;30.03.2024;8.479,00;00045;8.479,00;0,00;DZ;;;;;0,00;8.479,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008412;1400003795;UJWAL MEDICAL AND SURGICAL;Et;0000001302;DZ;00.00.0000;31.10.2023;DI2310900821;30.03.2024;1.569,14;00045;1.569,14;0,00;DZ;;;;;0,00;1.569,14;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010009664;1400003796;JAI MAA DURGA ENTERPRISES;Et;0000001301;DZ;00.00.0000;29.11.2023;DI2311000703;30.03.2024;2.468,00;00045;2.468,00;0,00;DZ;;;;;0,00;2.468,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010006580;1400003797;EUREKA MEDICAL AND SURGICAL AG;Et;0000001301;DZ;00.00.0000;30.11.2023;DI2311000738;30.03.2024;29.618,97;00045;29.618,97;0,00;DZ;;;;;0,00;29.618,97;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010001135;1400003799;SUJAL PHARMA;IN;0000001200;DZ;00.00.0000;13.10.2023;DI2310300526;30.03.2024;160.179,00;00045;160.179,00;0,00;DZ;;;;;0,00;160.179,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008910;1400003800;RANJAN PHARMA;Et;0000001301;DZ;00.00.0000;30.09.2023;DI2311000590;30.03.2024;677,16-;00045;677,16-;0,00;DZ;;;;;0,00;677,16-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008530;1400003804;SYMPATHY PHARMA;Et;0000001302;DZ;00.00.0000;30.01.2024;DI2310901100;30.03.2024;29.860,45;00045;29.860,45;0,00;DZ;;;;;0,00;29.860,45;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010009631;1400003812;MAA DURGA DRUG AGENCY;Et;0000001301;DZ;00.00.0000;31.01.2024;DI2311000859;30.03.2024;41.890,59;00045;41.890,59;0,00;DZ;;;;;0,00;41.890,59;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008846;1400003813;AARK PHARMA;Et;0000001302;DZ;00.00.0000;31.10.2023;DI2310900798;30.03.2024;26.150,02;00045;26.150,02;0,00;DZ;;;;;0,00;26.150,02;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008448;1400003815;AMBEY DRUGS & SURGICALS;Et;0000001301;DZ;00.00.0000;15.12.2023;DI2311000745;30.03.2024;12.090,38;00045;12.090,38;0,00;DZ;;;;;0,00;12.090,38;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008920;1400003816;LAXMI ENTERPRISES;Et;0000001301;DZ;00.00.0000;20.01.2024;DI2311000818;30.03.2024;30.145,00;00045;30.145,00;0,00;DZ;;;;;0,00;30.145,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008876;1400003817;GUDDU MEDICAL & SURGICAL;Et;0000001301;DZ;00.00.0000;30.12.2023;DI2311000812;30.03.2024;39.800,00;00045;39.800,00;0,00;DZ;;;;;0,00;39.800,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008435;1400003826;AARADHYA MEDICAL AGENCY;Et;0000001302;DZ;00.00.0000;21.02.2024;DI2310901156;31.03.2024;31.154,44;00044;31.154,44;0,00;DZ;;;;;0,00;31.154,44;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008757;1400003828;BHAGALPUR DRUG HOUSE;Et;0000001301;DZ;00.00.0000;16.03.2024;DI2311000770;31.03.2024;5.356,00;00044;5.356,00;0,00;DZ;;;;;0,00;5.356,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0020000040;1400003830;MULTI-G B.V.B.A.;Ex;0000001101;DZ;00.00.0000;28.03.2024;30930I01R2434622;28.03.2024;3.125,42-;00047;3.125,42-;0,00;DZ;;;;;0,00;3.125,42-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0000002100;1400003832;AISHWARYA LIFESCIENCES;;0000001102;DZ;00.00.0000;30.03.2024;UBINR22024033001;30.03.2024;500.000,00-;00045;500.000,00-;0,00;DZ;;;;;0,00;500.000,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0000002100;1400003834;AISHWARYA LIFESCIENCES;;0000001102;DZ;00.00.0000;30.03.2024;UBINR22024033001;30.03.2024;450.000,00-;00045;450.000,00-;0,00;DZ;;;;;0,00;450.000,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0000003100;1400003836;CELEBRITY BIOPHARMA LIMITED;;0000001102;DZ;00.00.0000;11.03.2024;HDFCR52024031187;11.03.2024;1.000.000,00-;00064;1.000.000,00-;0,00;DZ;;;;;0,00;1.000.000,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010007245;1400003837;ARVINCARE;IV;0000001101;DZ;00.00.0000;31.12.2023;DI2310201558;02.03.2024;231.840,00;00073;231.840,00;0,00;DZ;;;;;0,00;231.840,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010002144;1400003841;SHASHI ENTERPRISES;CC;0000001200;DZ;00.00.0000;29.08.2023;DI2310300347;25.03.2024;654,28;00050;654,28;0,00;DZ;;;;;0,00;654,28;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010009562;1400003842;OXY PHARMA;CC;0000001200;DZ;00.00.0000;31.01.2024;DI2310300885;18.03.2024;5.956,27;00057;5.956,27;0,00;DZ;;;;;0,00;5.956,27;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008497;1400003845;HAPUR ENTERPRISES;Et;0000001302;DZ;00.00.0000;30.10.2023;DI2310900775;12.02.2024;66.670,55;00092;66.670,55;0,00;DZ;;;;;0,00;66.670,55;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008410;1400003847;ADVANCE FROM CUSTOMERS-OTHERS;;0000001102;DZ;00.00.0000;01.03.2024;BY CLG 003623 01;01.03.2024;25.000,00-;00074;25.000,00-;0,00;DZ;;;;;0,00;25.000,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008410;1400003848;ADVANCE FROM CUSTOMERS-OTHERS;;0000001102;DZ;00.00.0000;09.02.2024;CHQ DEP-KMB - 09;09.02.2024;30.000,00-;00095;30.000,00-;0,00;DZ;;;;;0,00;30.000,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008410;1400003849;ADVANCE FROM CUSTOMERS-OTHERS;;0000001102;DZ;00.00.0000;29.02.2024;BY CLG 267073 01;29.02.2024;8.391,00-;00075;8.391,00-;0,00;DZ;;;;;0,00;8.391,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010000454;1600000005;SURYA CHANDRA MEDICAL AGENCIES;CC;0000001200;DG;00.00.0000;11.04.2024;FN2410300003;11.04.2024;750,00-;00033;750,00-;0,00;DG;;;;;0,00;750,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010000376;1600000006;YSB HEALTHCARE;Ex;0000001101;DA;00.00.0000;01.02.2022;;01.02.2022;16.602,00-;00833;16.602,00-;0,00;DA;;;;;0,00;16.602,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008753;1600000006;MERWYN HEALTHCARE LLP;CC;0000001200;DG;00.00.0000;11.04.2024;FN2410300004;11.04.2024;276.755,54-;00033;276.755,54-;0,00;DG;;;;;0,00;276.755,54-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010000564;1600000007;THEMIS MEDICARE LTD.;Ex;0000001101;DA;00.00.0000;01.02.2022;;01.02.2022;69.357,60-;00833;69.357,60-;0,00;DA;;;;;0,00;69.357,60-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010000055;1600000017;VARTIKA MEDICALS AND SURGICALS;CC;0000001200;DG;00.00.0000;07.05.2024;FN2410300009;07.05.2024;66.422,05-;00007;66.422,05-;0,00;DG;;;;;0,00;66.422,05-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0000001101;1600000018;AISHWARYA HEALTHCARE;;0000001102;DA;00.00.0000;10.04.2024;YESBR12024041000;10.04.2024;600.000,00;00034;600.000,00;0,00;DA;;;;;0,00;600.000,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010004138;1600000022;MSN LABORATORIES PVT. LTD;IV;0000001101;DA;00.00.0000;01.02.2022;;01.02.2022;270.000,00-;00833;270.000,00-;0,00;DA;;;;;0,00;270.000,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010009543;1600000023;I.D.PHARMA;CC;0000001200;DG;00.00.0000;09.05.2024;FN2410300014;09.05.2024;6.383,00-;00005;6.383,00-;0,00;DG;;;;;0,00;6.383,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008936;1600000025;URMILA MEDICAL AGENCIES;IN;0000001200;DG;00.00.0000;09.05.2024;FN2410300016;09.05.2024;211,00-;00005;211,00-;0,00;DG;;;;;0,00;211,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010001068;1600000026;SSC PHARMA INC;IV;0000001200;DG;00.00.0000;09.05.2024;FN2410300017;09.05.2024;16.425,00-;00005;16.425,00-;0,00;DG;;;;;0,00;16.425,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010005479;1600000027;GURU GORKHNATH TRADING CO.;Ge;0000001101;DA;00.00.0000;01.02.2022;;01.02.2022;50.004,00-;00833;50.004,00-;0,00;DA;;;;;0,00;50.004,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008913;1600000028;CARE AND CARE LIFESCIENCES;IV;0000001101;DA;00.00.0000;07.06.2023;;07.06.2023;69.069,00-;00342;69.069,00-;0,00;DA;;;;;0,00;69.069,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010005423;1600000031;KHANDELWAL ENTERPRISES;Ge;0000001200;DA;00.00.0000;19.06.2023;PAYMENT/CORRECT;19.06.2023;1.000.000,00;00330;1.000.000,00;0,00;DA;;;;;0,00;1.000.000,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010001068;1600000031;SSC PHARMA INC;IV;0000001200;DA;00.00.0000;30.06.2023;PAYMENT/CORRECT;19.06.2023;28.124,00;00330;28.124,00;0,00;DA;;;;;0,00;28.124,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010006162;1600000032;GRACE PHARMACEUTICALS;Ex;0000001101;DA;00.00.0000;01.02.2022;;01.02.2022;24.966,88-;00833;24.966,88-;0,00;DA;;;;;0,00;24.966,88-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008668;1600000033;TECHNO HEALTH CARE;CC;0000001200;DG;00.00.0000;09.05.2024;FN2410300018;09.05.2024;222.920,00-;00005;222.920,00-;0,00;DG;;;;;0,00;222.920,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010001537;1600000034;SRI NARAYANA MEDICAL AGENCY;CC;0000001200;DG;00.00.0000;09.05.2024;FN2410300019;09.05.2024;204,00-;00005;204,00-;0,00;DG;;;;;0,00;204,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008834;1600000036;OCTAVE LIFE SCIENCES PVT LTD;IV;0000001101;DA;00.00.0000;14.06.2023;;14.06.2023;50.000,00-;00335;50.000,00-;0,00;DA;;;;;0,00;50.000,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010006878;1600000037;BN PHARMA;Et;0000001301;DG;00.00.0000;10.05.2024;FN2410900001;10.05.2024;2.227,28-;00004;2.227,28-;0,00;DG;;;;;0,00;2.227,28-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010006957;1600000038;CENTRAL DRUGS;Ge;0000001101;DA;00.00.0000;01.02.2022;;01.02.2022;4.480,00-;00833;4.480,00-;0,00;DA;;;;;0,00;4.480,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008348;1600000038;A.K.PHARMA;;0000001301;DG;00.00.0000;10.05.2024;FN2410900002;10.05.2024;8.445,87-;00004;8.445,87-;0,00;DG;;;;;0,00;8.445,87-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010005423;1600000039;KHANDELWAL ENTERPRISES;Ge;0000001200;DG;00.00.0000;23.06.2023;FN2310300001;23.06.2023;111.849,00-;00326;111.849,00-;0,00;DG;;;;;0,00;111.849,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008394;1600000039;F. CHAUDHARI PHARMA;Et;0000001301;DG;00.00.0000;10.05.2024;FN2410900003;10.05.2024;18.930,54-;00004;18.930,54-;0,00;DG;;;;;0,00;18.930,54-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008530;1600000040;SYMPATHY PHARMA;Et;0000001301;DG;00.00.0000;10.05.2024;FN2410900004;10.05.2024;5.000,00-;00004;5.000,00-;0,00;DG;;;;;0,00;5.000,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0020000024;1600000041;AL-AZZANI STORES FOR MEDICINES;Ex;0000001101;DA;00.00.0000;26.06.2023;;26.06.2023;662.235,00-;00323;662.235,00-;0,00;DA;;;;;0,00;662.235,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008696;1600000041;OM MEDICAL STORE;Et;0000001302;DG;00.00.0000;10.05.2024;FN2410900005;10.05.2024;9.111,97-;00004;9.111,97-;0,00;DG;;;;;0,00;9.111,97-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008710;1600000042;MEDICARE MEDICAL AGENCY;Et;0000001302;DG;00.00.0000;10.05.2024;FN2410900006;10.05.2024;462,61-;00004;462,61-;0,00;DG;;;;;0,00;462,61-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0020000040;1600000043;MULTI-G B.V.B.A.;Ex;0000001102;DA;00.00.0000;31.07.2022;;31.07.2022;496.405,00-;00653;496.405,00-;0,00;DA;;;;;0,00;496.405,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010009698;1600000043;VISHNU PHARMACEUTICALS;Et;0000001302;DG;00.00.0000;10.05.2024;FN2410900007;10.05.2024;4.937,19-;00004;4.937,19-;0,00;DG;;;;;0,00;4.937,19-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0020000040;1600000044;MULTI-G B.V.B.A.;Ex;0000001101;DA;00.00.0000;31.07.2022;;31.07.2022;954.977,27-;00653;954.977,27-;0,00;DA;;;;;0,00;954.977,27-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008668;1600000044;TECHNO HEALTH CARE;CC;0000001200;DG;00.00.0000;10.05.2024;FN2410300020;10.05.2024;106.377,00-;00004;106.377,00-;0,00;DG;;;;;0,00;106.377,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008156;1600000047;BIOVISTA LIFESCIENCES;Ex;0000001101;DA;00.00.0000;01.02.2022;;01.02.2022;30.000,00-;00833;30.000,00-;0,00;DA;;;;;0,00;30.000,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008157;1600000048;DEWCARE CONCEPT PVT LTD;Ex;0000001101;DA;00.00.0000;01.02.2022;;01.02.2022;4.983,00-;00833;4.983,00-;0,00;DA;;;;;0,00;4.983,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010005423;1600000048;KHANDELWAL ENTERPRISES;Ge;0000001200;DG;00.00.0000;17.07.2023;FN2310300002;17.07.2023;794.165,00-;00302;794.165,00-;0,00;DG;;;;;0,00;794.165,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008158;1600000049;GRAPPLE LIFESCIENCES PVT LTD;Ex;0000001101;DA;00.00.0000;01.02.2022;;01.02.2022;41.465,00-;00833;41.465,00-;0,00;DA;;;;;0,00;41.465,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008165;1600000053;MEDICARE POINT;Ex;0000001101;DA;00.00.0000;01.02.2022;;01.02.2022;1.176,00-;00833;1.176,00-;0,00;DA;;;;;0,00;1.176,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010008169;1600000057;NUWILL BIOTECH PVT. LTD.;Ex;0000001101;DA;00.00.0000;01.02.2022;;01.02.2022;10.680,00-;00833;10.680,00-;0,00;DA;;;;;0,00;10.680,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
0010003867;1600000058;OP PHARMA DISTRIBUTOR PVT LTD;Et;0000001102;DA;00.00.0000;30.09.2022;;30.09.2022;13.700,00-;00592;13.700,00-;0,00;DA;;;;;0,00;13.700,00-;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;20.240.514.164.248,0000000;Update
